city,model,datetime,temperature,rainfall,wind_speed
Delhi,ecmwf_ifs025,2026-09-26T19:00,24.8,0.0,8.2
Delhi,ecmwf_ifs025,2026-09-26T20:00,24.5,0.0,6.6
Delhi,ecmwf_ifs025,2026-09-26T21:00,24.2,0.0,6.0
Delhi,ecmwf_ifs025,2026-09-26T22:00,23.9,0.0,6.5
Delhi,ecmwf_ifs025,2026-09-26T23:00,23.6,0.0,6.6
Delhi,gfs_seamless,2026-09-24T00:00,31.4,0.0,9.4
Delhi,gfs_seamless,2026-09-24T01:00,30.8,0.0,9.6
Delhi,gfs_seamless,2026-09-24T02:00,30.2,0.0,9.0
Delhi,gfs_seamless,2026-09-24T03:00,29.9,0.0,7.3
Delhi,gfs_seamless,2026-09-24T04:00,29.5,0.0,8.4
Delhi,gfs_seamless,2026-09-24T05:00,29.1,0.0,9.9
Delhi,gfs_seamless,2026-09-24T06:00,28.7,0.0,9.2
Delhi,gfs_seamless,2026-09-24T07:00,29.1,0.0,8.1
Delhi,gfs_seamless,2026-09-24T08:00,30.3,0.0,8.1
Delhi,gfs_seamless,2026-09-24T09:00,31.8,0.0,10.0
Delhi,gfs_seamless,2026-09-24T10:00,33.1,0.0,10.6
Delhi,gfs_seamless,2026-09-24T11:00,34.0,0.0,9.9
Delhi,gfs_seamless,2026-09-24T12:00,35.2,0.0,8.4
Delhi,gfs_seamless,2026-09-24T13:00,36.0,0.0,7.9
Delhi,gfs_seamless,2026-09-24T14:00,36.3,0.0,8.6
Delhi,gfs_seamless,2026-09-24T15:00,36.5,0.0,7.6
Delhi,gfs_seamless,2026-09-24T16:00,36.3,0.0,8.5
Delhi,gfs_seamless,2026-09-24T17:00,35.4,0.0,12.1
Delhi,gfs_seamless,2026-09-24T18:00,34.3,0.0,12.5
Delhi,gfs_seamless,2026-09-24T19:00,33.1,0.0,15.1
Delhi,gfs_seamless,2026-09-24T20:00,31.7,0.0,14.9
Delhi,gfs_seamless,2026-09-24T21:00,31.4,0.0,15.8
Delhi,gfs_seamless,2026-09-24T22:00,30.6,0.0,18.2
Delhi,gfs_seamless,2026-09-24T23:00,29.4,0.0,19.9
Delhi,gfs_seamless,2026-09-25T00:00,28.5,0.0,20.3
Delhi,gfs_seamless,2026-09-25T01:00,27.6,0.0,21.7
Delhi,gfs_seamless,2026-09-25T02:00,26.8,0.0,20.7
Delhi,gfs_seamless,2026-09-25T03:00,26.4,0.0,18.4
Delhi,gfs_seamless,2026-09-25T04:00,26.0,0.0,16.8
Delhi,gfs_seamless,2026-09-25T05:00,25.8,0.0,14.0
Delhi,gfs_seamless,2026-09-25T06:00,25.6,0.0,12.7
Delhi,gfs_seamless,2026-09-25T07:00,25.9,0.0,12.8
Delhi,gfs_seamless,2026-09-25T08:00,26.9,0.0,13.9
Delhi,gfs_seamless,2026-09-25T09:00,28.2,0.0,14.6
Delhi,gfs_seamless,2026-09-25T10:00,29.8,0.0,13.9
Delhi,gfs_seamless,2026-09-25T11:00,31.4,0.0,12.7
Delhi,gfs_seamless,2026-09-25T12:00,32.7,0.0,12.1
Delhi,gfs_seamless,2026-09-25T13:00,33.8,0.0,10.3
Delhi,gfs_seamless,2026-09-25T14:00,34.9,0.0,6.6
Delhi,gfs_seamless,2026-09-25T15:00,35.4,0.0,4.6
Delhi,gfs_seamless,2026-09-25T16:00,35.0,0.0,13.5
Delhi,gfs_seamless,2026-09-25T17:00,33.5,0.0,18.7
Delhi,gfs_seamless,2026-09-25T18:00,32.9,0.0,14.0
Delhi,gfs_seamless,2026-09-25T19:00,30.4,0.0,25.0
Delhi,gfs_seamless,2026-09-25T20:00,28.3,0.0,21.3
Delhi,gfs_seamless,2026-09-25T21:00,27.8,0.0,20.0
Delhi,gfs_seamless,2026-09-25T22:00,27.5,0.0,18.5
Delhi,gfs_seamless,2026-09-25T23:00,27.1,0.0,17.8
Delhi,gfs_seamless,2026-09-26T00:00,26.9,0.0,14.8
Delhi,gfs_seamless,2026-09-26T01:00,26.7,0.0,13.0
Delhi,gfs_seamless,2026-09-26T02:00,26.6,0.0,12.1
Delhi,gfs_seamless,2026-09-26T03:00,26.4,0.0,11.3
Delhi,gfs_seamless,2026-09-26T04:00,25.9,0.0,9.0
Delhi,gfs_seamless,2026-09-26T05:00,25.8,0.0,8.8
Delhi,gfs_seamless,2026-09-26T06:00,25.8,0.0,8.2
Delhi,gfs_seamless,2026-09-26T07:00,25.9,0.0,11.2
Delhi,gfs_seamless,2026-09-26T08:00,26.5,0.0,9.4
Delhi,gfs_seamless,2026-09-26T09:00,27.0,0.0,13.6
Delhi,gfs_seamless,2026-09-26T10:00,27.8,0.0,10.2
Delhi,gfs_seamless,2026-09-26T11:00,29.3,0.0,10.0
Delhi,gfs_seamless,2026-09-26T12:00,30.1,0.0,7.4
Delhi,gfs_seamless,2026-09-26T13:00,30.9,0.0,2.3
Delhi,gfs_seamless,2026-09-26T14:00,31.5,0.0,8.4
Delhi,gfs_seamless,2026-09-26T15:00,32.1,0.0,11.6
Delhi,gfs_seamless,2026-09-26T16:00,29.4,0.0,23.4
Delhi,gfs_seamless,2026-09-26T17:00,27.0,0.0,20.5
Delhi,gfs_seamless,2026-09-26T18:00,26.6,0.0,19.7
Delhi,gfs_seamless,2026-09-26T19:00,26.1,0.5,17.2
Delhi,gfs_seamless,2026-09-26T20:00,26.0,0.1,15.8
Delhi,gfs_seamless,2026-09-26T21:00,25.6,0.0,16.4
Delhi,gfs_seamless,2026-09-26T22:00,25.2,0.0,16.3
Delhi,gfs_seamless,2026-09-26T23:00,24.9,0.0,15.7
Delhi,icon_seamless,2026-09-24T00:00,27.8,0.0,3.0
Delhi,icon_seamless,2026-09-24T01:00,27.3,0.0,3.3
Delhi,icon_seamless,2026-09-24T02:00,27.1,0.0,4.3
Delhi,icon_seamless,2026-09-24T03:00,27.0,0.0,5.6
Delhi,icon_seamless,2026-09-24T04:00,26.7,0.0,5.6
Delhi,icon_seamless,2026-09-24T05:00,26.6,0.0,4.9
Delhi,icon_seamless,2026-09-24T06:00,26.4,0.0,5.4
Delhi,icon_seamless,2026-09-24T07:00,26.8,0.0,6.4
Delhi,icon_seamless,2026-09-24T08:00,27.8,0.0,8.7
Delhi,icon_seamless,2026-09-24T09:00,29.3,0.0,8.7
Delhi,icon_seamless,2026-09-24T10:00,30.8,0.0,8.4
Delhi,icon_seamless,2026-09-24T11:00,32.3,0.0,6.4
Delhi,icon_seamless,2026-09-24T12:00,33.2,0.0,6.0
Delhi,icon_seamless,2026-09-24T13:00,33.8,0.0,5.0
Delhi,icon_seamless,2026-09-24T14:00,34.1,0.0,3.6
Delhi,icon_seamless,2026-09-24T15:00,34.1,0.0,3.7
Delhi,icon_seamless,2026-09-24T16:00,33.8,0.0,4.2
Delhi,icon_seamless,2026-09-24T17:00,33.1,0.0,4.0
Delhi,icon_seamless,2026-09-24T18:00,31.8,0.0,3.7
Delhi,icon_seamless,2026-09-24T19:00,30.6,0.0,4.7
Delhi,icon_seamless,2026-09-24T20:00,29.8,0.0,4.7
Delhi,icon_seamless,2026-09-24T21:00,29.2,0.0,6.6
Delhi,icon_seamless,2026-09-24T22:00,28.6,0.0,6.8
Delhi,icon_seamless,2026-09-24T23:00,28.2,0.0,7.2
Delhi,icon_seamless,2026-09-25T00:00,27.7,0.0,9.4
Delhi,icon_seamless,2026-09-25T01:00,27.0,0.0,9.2
Delhi,icon_seamless,2026-09-25T02:00,26.5,0.0,8.0
Delhi,icon_seamless,2026-09-25T03:00,26.0,0.0,7.5
Delhi,icon_seamless,2026-09-25T04:00,25.5,0.0,7.0
Delhi,icon_seamless,2026-09-25T05:00,25.2,0.0,6.5
Delhi,icon_seamless,2026-09-25T06:00,24.8,0.0,6.1
Delhi,icon_seamless,2026-09-25T07:00,25.2,0.0,7.1
Delhi,icon_seamless,2026-09-25T08:00,26.3,0.0,8.7
Delhi,icon_seamless,2026-09-25T09:00,27.6,0.0,10.9
Delhi,icon_seamless,2026-09-25T10:00,28.8,0.0,11.7
Delhi,icon_seamless,2026-09-25T11:00,29.9,0.0,11.2
Delhi,icon_seamless,2026-09-25T12:00,30.6,0.0,10.0
Delhi,icon_seamless,2026-09-25T13:00,31.0,0.0,8.0
Delhi,icon_seamless,2026-09-25T14:00,31.5,0.0,7.8
Delhi,icon_seamless,2026-09-25T15:00,31.7,0.0,8.4
Delhi,icon_seamless,2026-09-25T16:00,31.5,0.0,8.7
Delhi,icon_seamless,2026-09-25T17:00,29.6,0.0,14.6
Delhi,icon_seamless,2026-09-25T18:00,27.9,0.0,10.6
Delhi,icon_seamless,2026-09-25T19:00,27.1,0.0,10.3
Delhi,icon_seamless,2026-09-25T20:00,26.2,0.0,10.3
Delhi,icon_seamless,2026-09-25T21:00,25.5,0.0,7.9
Delhi,icon_seamless,2026-09-25T22:00,24.9,0.0,5.6
Delhi,icon_seamless,2026-09-25T23:00,24.5,0.0,3.4
Delhi,icon_seamless,2026-09-26T00:00,24.1,0.0,3.1
Delhi,icon_seamless,2026-09-26T01:00,23.9,0.0,4.8
Delhi,icon_seamless,2026-09-26T02:00,23.6,0.0,3.7
Delhi,icon_seamless,2026-09-26T03:00,23.4,0.0,2.6
Delhi,icon_seamless,2026-09-26T04:00,23.2,0.0,3.8
Delhi,icon_seamless,2026-09-26T05:00,23.3,0.0,3.4
Delhi,icon_seamless,2026-09-26T06:00,23.3,0.0,3.1
Delhi,icon_seamless,2026-09-26T07:00,23.6,0.0,2.4
Delhi,icon_seamless,2026-09-26T08:00,24.0,0.0,4.8
Delhi,icon_seamless,2026-09-26T09:00,24.6,0.0,6.3
Delhi,icon_seamless,2026-09-26T10:00,25.3,0.0,7.4
Delhi,icon_seamless,2026-09-26T11:00,25.7,0.0,9.4
Delhi,icon_seamless,2026-09-26T12:00,26.7,0.0,10.5
Delhi,icon_seamless,2026-09-26T13:00,26.6,0.0,12.4
Delhi,icon_seamless,2026-09-26T14:00,26.1,0.0,9.7
Delhi,icon_seamless,2026-09-26T15:00,25.8,0.0,11.3
Delhi,icon_seamless,2026-09-26T16:00,25.5,0.0,12.0
Delhi,icon_seamless,2026-09-26T17:00,25.3,0.0,11.9
Delhi,icon_seamless,2026-09-26T18:00,24.6,0.0,11.0
Delhi,icon_seamless,2026-09-26T19:00,24.0,0.0,10.4
Delhi,icon_seamless,2026-09-26T20:00,23.5,0.0,10.9
Delhi,icon_seamless,2026-09-26T21:00,22.2,0.6,10.6
Delhi,icon_seamless,2026-09-26T22:00,21.7,0.3,9.0
Delhi,icon_seamless,2026-09-26T23:00,21.7,0.1,7.4
Delhi,gem_seamless,2026-09-24T00:00,24.7,0.0,3.2
Delhi,gem_seamless,2026-09-24T01:00,24.0,0.0,4.0
Delhi,gem_seamless,2026-09-24T02:00,23.5,0.0,5.4
Delhi,gem_seamless,2026-09-24T03:00,23.3,0.0,7.6
Delhi,gem_seamless,2026-09-24T04:00,23.4,0.0,9.0
Delhi,gem_seamless,2026-09-24T05:00,24.4,0.0,6.5
Delhi,gem_seamless,2026-09-24T06:00,23.8,0.0,7.9
Delhi,gem_seamless,2026-09-24T07:00,25.5,0.0,9.4
Delhi,gem_seamless,2026-09-24T08:00,28.3,0.0,13.3
Delhi,gem_seamless,2026-09-24T09:00,30.9,0.0,14.4
Delhi,gem_seamless,2026-09-24T10:00,32.8,0.0,13.7
Delhi,gem_seamless,2026-09-24T11:00,33.6,0.0,13.3
Delhi,gem_seamless,2026-09-24T12:00,34.1,0.0,14.0
Delhi,gem_seamless,2026-09-24T13:00,34.4,0.0,15.1
Delhi,gem_seamless,2026-09-24T14:00,34.5,0.0,15.8
Delhi,gem_seamless,2026-09-24T15:00,34.2,0.0,16.6
Delhi,gem_seamless,2026-09-24T16:00,33.7,0.0,16.2
Delhi,gem_seamless,2026-09-24T17:00,32.7,0.0,15.1
Delhi,gem_seamless,2026-09-24T18:00,31.1,0.0,13.3
Delhi,gem_seamless,2026-09-24T19:00,29.7,0.0,10.8
Delhi,gem_seamless,2026-09-24T20:00,28.5,0.0,9.0
Delhi,gem_seamless,2026-09-24T21:00,27.4,0.0,9.0
Delhi,gem_seamless,2026-09-24T22:00,26.7,0.0,10.4
Delhi,gem_seamless,2026-09-24T23:00,26.2,0.0,10.8
Delhi,gem_seamless,2026-09-25T00:00,25.8,0.0,11.5
Delhi,gem_seamless,2026-09-25T01:00,25.3,0.0,12.2
Delhi,gem_seamless,2026-09-25T02:00,24.7,0.0,11.2
Delhi,gem_seamless,2026-09-25T03:00,24.2,0.0,9.7
Delhi,gem_seamless,2026-09-25T04:00,23.6,0.0,8.3
Delhi,gem_seamless,2026-09-25T05:00,23.1,0.0,7.9
Delhi,gem_seamless,2026-09-25T06:00,22.7,0.0,6.1
Delhi,gem_seamless,2026-09-25T07:00,24.0,0.0,6.1
Delhi,gem_seamless,2026-09-25T08:00,26.3,0.0,9.4
Delhi,gem_seamless,2026-09-25T09:00,28.5,0.0,12.6
Delhi,gem_seamless,2026-09-25T10:00,30.0,0.0,11.9
Delhi,gem_seamless,2026-09-25T11:00,31.2,0.0,11.2
Delhi,gem_seamless,2026-09-25T12:00,32.2,0.0,9.7
Delhi,gem_seamless,2026-09-25T13:00,33.0,0.0,6.5
Delhi,gem_seamless,2026-09-25T14:00,33.5,0.0,4.0
Delhi,gem_seamless,2026-09-25T15:00,33.7,0.0,5.4
Delhi,gem_seamless,2026-09-25T16:00,33.5,0.0,7.9
Delhi,gem_seamless,2026-09-25T17:00,32.9,0.0,10.4
Delhi,gem_seamless,2026-09-25T18:00,31.3,0.0,9.7
Delhi,gem_seamless,2026-09-25T19:00,29.7,0.0,9.0
Delhi,gem_seamless,2026-09-25T20:00,28.3,0.0,7.9
Delhi,gem_seamless,2026-09-25T21:00,27.2,0.0,7.2
Delhi,gem_seamless,2026-09-25T22:00,26.3,0.0,7.2
Delhi,gem_seamless,2026-09-25T23:00,25.5,0.0,7.2
Delhi,gem_seamless,2026-09-26T00:00,24.9,0.0,7.9
Delhi,gem_seamless,2026-09-26T01:00,24.4,0.0,8.3
Delhi,gem_seamless,2026-09-26T02:00,24.0,0.0,8.6
Delhi,gem_seamless,2026-09-26T03:00,23.5,0.0,7.6
Delhi,gem_seamless,2026-09-26T04:00,23.1,0.0,6.8
Delhi,gem_seamless,2026-09-26T05:00,22.8,0.0,7.6
Delhi,gem_seamless,2026-09-26T06:00,22.7,0.0,8.6
Delhi,gem_seamless,2026-09-26T07:00,24.2,0.0,7.9
Delhi,gem_seamless,2026-09-26T08:00,27.1,0.0,5.8
Delhi,gem_seamless,2026-09-26T09:00,30.0,0.0,3.2
Delhi,gem_seamless,2026-09-26T10:00,31.6,0.0,5.0
Delhi,gem_seamless,2026-09-26T11:00,32.7,0.0,7.6
Delhi,gem_seamless,2026-09-26T12:00,33.6,0.0,9.0
Delhi,gem_seamless,2026-09-26T13:00,34.2,0.0,11.2
Delhi,gem_seamless,2026-09-26T14:00,34.5,0.0,13.3
Delhi,gem_seamless,2026-09-26T15:00,34.5,0.0,13.7
Delhi,gem_seamless,2026-09-26T16:00,34.0,0.0,14.4
Delhi,gem_seamless,2026-09-26T17:00,30.9,0.8,18.4
Delhi,gem_seamless,2026-09-26T18:00,28.7,0.0,19.1
Delhi,gem_seamless,2026-09-26T19:00,27.3,0.0,17.3
Delhi,gem_seamless,2026-09-26T20:00,25.8,0.0,18.4
Delhi,gem_seamless,2026-09-26T21:00,24.4,0.0,15.8
Delhi,gem_seamless,2026-09-26T22:00,23.5,0.0,12.2
Delhi,gem_seamless,2026-09-26T23:00,22.8,0.0,9.4
Mumbai,ecmwf_ifs025,2026-09-24T00:00,24.9,0.6,1.5
Mumbai,ecmwf_ifs025,2026-09-24T01:00,24.8,0.6,2.2
Mumbai,ecmwf_ifs025,2026-09-24T02:00,24.7,0.6,2.9
Mumbai,ecmwf_ifs025,2026-09-24T03:00,24.8,0.0,2.5
Mumbai,ecmwf_ifs025,2026-09-24T04:00,25.0,0.0,1.3
Mumbai,ecmwf_ifs025,2026-09-24T05:00,25.3,0.0,1.5
Mumbai,ecmwf_ifs025,2026-09-24T06:00,25.7,0.0,2.9
Mumbai,ecmwf_ifs025,2026-09-24T07:00,26.3,0.0,4.3
Mumbai,ecmwf_ifs025,2026-09-24T08:00,27.1,0.0,4.4
Mumbai,ecmwf_ifs025,2026-09-24T09:00,28.1,0.1,2.5
Mumbai,ecmwf_ifs025,2026-09-24T10:00,29.3,0.1,3.9
Mumbai,ecmwf_ifs025,2026-09-24T11:00,30.3,0.1,6.9
Mumbai,ecmwf_ifs025,2026-09-24T12:00,30.8,0.8,9.4
Mumbai,ecmwf_ifs025,2026-09-24T13:00,30.9,0.8,11.3
Mumbai,ecmwf_ifs025,2026-09-24T14:00,30.9,0.8,12.7
Mumbai,ecmwf_ifs025,2026-09-24T15:00,30.5,0.1,13.0
Mumbai,ecmwf_ifs025,2026-09-24T16:00,29.8,0.1,12.6
Mumbai,ecmwf_ifs025,2026-09-24T17:00,29.2,0.1,11.6
Mumbai,ecmwf_ifs025,2026-09-24T18:00,28.7,0.0,9.4
Mumbai,ecmwf_ifs025,2026-09-24T19:00,28.3,0.0,6.8
Mumbai,ecmwf_ifs025,2026-09-24T20:00,27.9,0.0,4.4
Mumbai,ecmwf_ifs025,2026-09-24T21:00,27.7,0.0,3.3
Mumbai,ecmwf_ifs025,2026-09-24T22:00,27.6,0.0,2.4
Mumbai,ecmwf_ifs025,2026-09-24T23:00,27.3,0.0,1.8
Mumbai,ecmwf_ifs025,2026-09-25T00:00,26.8,0.2,0.4
Mumbai,ecmwf_ifs025,2026-09-25T01:00,26.1,0.2,2.2
Mumbai,ecmwf_ifs025,2026-09-25T02:00,25.5,0.2,3.0
Mumbai,ecmwf_ifs025,2026-09-25T03:00,25.0,1.8,1.8
Mumbai,ecmwf_ifs025,2026-09-25T04:00,24.6,1.8,1.1
Mumbai,ecmwf_ifs025,2026-09-25T05:00,24.4,1.8,2.3
Mumbai,ecmwf_ifs025,2026-09-25T06:00,24.7,0.0,2.2
Mumbai,ecmwf_ifs025,2026-09-25T07:00,25.2,0.0,3.3
Mumbai,ecmwf_ifs025,2026-09-25T08:00,25.9,0.0,3.9
Mumbai,ecmwf_ifs025,2026-09-25T09:00,27.0,0.0,2.5
Mumbai,ecmwf_ifs025,2026-09-25T10:00,28.4,0.0,5.0
Mumbai,ecmwf_ifs025,2026-09-25T11:00,29.4,0.0,8.6
Mumbai,ecmwf_ifs025,2026-09-25T12:00,29.9,0.1,10.8
Mumbai,ecmwf_ifs025,2026-09-25T13:00,30.1,0.1,13.2
Mumbai,ecmwf_ifs025,2026-09-25T14:00,30.1,0.1,14.8
Mumbai,ecmwf_ifs025,2026-09-25T15:00,29.9,0.0,14.7
Mumbai,ecmwf_ifs025,2026-09-25T16:00,29.5,0.0,13.2
Mumbai,ecmwf_ifs025,2026-09-25T17:00,29.1,0.0,11.3
Mumbai,ecmwf_ifs025,2026-09-25T18:00,28.6,0.0,8.8
Mumbai,ecmwf_ifs025,2026-09-25T19:00,28.1,0.0,6.2
Mumbai,ecmwf_ifs025,2026-09-25T20:00,27.8,0.0,4.7
Mumbai,ecmwf_ifs025,2026-09-25T21:00,27.6,0.0,4.9
Mumbai,ecmwf_ifs025,2026-09-25T22:00,27.6,0.0,6.0
Mumbai,ecmwf_ifs025,2026-09-25T23:00,27.5,0.0,6.8
Mumbai,ecmwf_ifs025,2026-09-26T00:00,27.4,0.0,7.2
Mumbai,ecmwf_ifs025,2026-09-26T01:00,27.4,0.0,7.5
Mumbai,ecmwf_ifs025,2026-09-26T02:00,27.3,0.0,7.8
Mumbai,ecmwf_ifs025,2026-09-26T03:00,27.1,0.0,7.3
Mumbai,ecmwf_ifs025,2026-09-26T04:00,27.0,0.0,6.8
Mumbai,ecmwf_ifs025,2026-09-26T05:00,27.0,0.0,6.8
Mumbai,ecmwf_ifs025,2026-09-26T06:00,27.3,0.0,7.6
Mumbai,ecmwf_ifs025,2026-09-26T07:00,27.8,0.0,8.3
Mumbai,ecmwf_ifs025,2026-09-26T08:00,28.4,0.0,9.5
Mumbai,ecmwf_ifs025,2026-09-26T09:00,28.9,0.0,10.4
Mumbai,ecmwf_ifs025,2026-09-26T10:00,29.5,0.0,11.5
Mumbai,ecmwf_ifs025,2026-09-26T11:00,29.9,0.0,12.4
Mumbai,ecmwf_ifs025,2026-09-26T12:00,30.1,0.0,12.8
Mumbai,ecmwf_ifs025,2026-09-26T13:00,30.2,0.0,13.0
Mumbai,ecmwf_ifs025,2026-09-26T14:00,30.1,0.0,12.9
Mumbai,ecmwf_ifs025,2026-09-26T15:00,29.8,0.0,12.5
Mumbai,ecmwf_ifs025,2026-09-26T16:00,29.3,0.0,12.0
Mumbai,ecmwf_ifs025,2026-09-26T17:00,28.8,0.0,11.0
Mumbai,ecmwf_ifs025,2026-09-26T18:00,28.4,0.0,9.7
Mumbai,ecmwf_ifs025,2026-09-26T19:00,28.0,0.0,8.2
Mumbai,ecmwf_ifs025,2026-09-26T20:00,27.6,0.0,6.9
Mumbai,ecmwf_ifs025,2026-09-26T21:00,27.1,0.1,6.8
Mumbai,ecmwf_ifs025,2026-09-26T22:00,26.5,0.1,7.7
Mumbai,ecmwf_ifs025,2026-09-26T23:00,25.9,0.1,8.7
Mumbai,gfs_seamless,2026-09-24T00:00,29.2,0.0,6.6
Mumbai,gfs_seamless,2026-09-24T01:00,29.0,0.0,5.2
Mumbai,gfs_seamless,2026-09-24T02:00,28.8,0.0,3.3
Mumbai,gfs_seamless,2026-09-24T03:00,28.6,0.0,2.1
Mumbai,gfs_seamless,2026-09-24T04:00,28.5,0.0,3.1
Mumbai,gfs_seamless,2026-09-24T05:00,28.4,0.0,3.3
Mumbai,gfs_seamless,2026-09-24T06:00,28.2,0.0,0.4
Mumbai,gfs_seamless,2026-09-24T07:00,28.6,0.0,0.8
Mumbai,gfs_seamless,2026-09-24T08:00,29.8,0.0,5.6
Mumbai,gfs_seamless,2026-09-24T09:00,31.0,0.0,8.4
Mumbai,gfs_seamless,2026-09-24T10:00,32.0,0.0,13.7
Mumbai,gfs_seamless,2026-09-24T11:00,32.5,0.0,18.7
Mumbai,gfs_seamless,2026-09-24T12:00,32.5,0.4,23.1
Mumbai,gfs_seamless,2026-09-24T13:00,31.8,0.8,22.2
Mumbai,gfs_seamless,2026-09-24T14:00,31.3,0.7,21.4
Mumbai,gfs_seamless,2026-09-24T15:00,31.1,0.5,20.8
Mumbai,gfs_seamless,2026-09-24T16:00,30.6,0.1,22.2
