city,model,datetime,temperature,rainfall,wind_speed
Agartala,ecmwf,2026-07-29 22:00:00,26.3,0.0,15.7
Agartala,ecmwf,2026-07-29 23:00:00,26.3,0.0,15.7
Agartala,ecmwf,2026-07-30 00:00:00,26.0,0.4,15.3
Agartala,ecmwf,2026-07-30 01:00:00,25.6,0.4,15.3
Agartala,ecmwf,2026-07-30 02:00:00,25.3,0.4,15.0
Agartala,ecmwf,2026-07-30 03:00:00,25.2,0.4,15.0
Agartala,ecmwf,2026-07-30 04:00:00,25.3,0.4,15.1
Agartala,ecmwf,2026-07-30 05:00:00,25.5,0.4,15.3
Agartala,ecmwf,2026-07-30 06:00:00,25.6,0.5,15.4
Agartala,ecmwf,2026-07-30 07:00:00,25.8,0.5,16.0
Agartala,ecmwf,2026-07-30 08:00:00,26.1,0.5,15.8
Agartala,ecmwf,2026-07-30 09:00:00,26.5,0.2,15.1
Agartala,ecmwf,2026-07-30 10:00:00,27.0,0.2,14.3
Agartala,ecmwf,2026-07-30 11:00:00,27.6,0.2,13.7
Agartala,ecmwf,2026-07-30 12:00:00,28.3,0.7,13.6
Agartala,ecmwf,2026-07-30 13:00:00,29.1,0.7,13.8
Agartala,ecmwf,2026-07-30 14:00:00,29.5,0.7,13.2
Agartala,ecmwf,2026-07-30 15:00:00,29.1,2.4,11.7
Agartala,ecmwf,2026-07-30 16:00:00,28.4,2.4,9.7
Agartala,ecmwf,2026-07-30 17:00:00,27.7,2.4,8.8
Agartala,ecmwf,2026-07-30 18:00:00,27.2,0.1,8.3
Agartala,ecmwf,2026-07-30 19:00:00,26.8,0.1,8.8
Agartala,ecmwf,2026-07-30 20:00:00,26.5,0.1,9.4
Agartala,ecmwf,2026-07-30 21:00:00,26.5,0.0,8.7
Agartala,ecmwf,2026-07-30 22:00:00,26.6,0.0,7.4
Agartala,ecmwf,2026-07-30 23:00:00,26.6,0.0,6.4
Agartala,ecmwf,2026-07-31 00:00:00,26.4,0.1,6.9
Agartala,ecmwf,2026-07-31 01:00:00,26.1,0.1,7.7
Agartala,ecmwf,2026-07-31 02:00:00,25.9,0.1,8.2
Agartala,ecmwf,2026-07-31 03:00:00,25.8,0.1,8.3
Agartala,ecmwf,2026-07-31 04:00:00,25.8,0.1,8.1
Agartala,ecmwf,2026-07-31 05:00:00,26.2,0.1,8.1
Agartala,ecmwf,2026-07-31 06:00:00,27.2,0.0,8.4
Agartala,ecmwf,2026-07-31 07:00:00,28.6,0.0,9.6
Agartala,ecmwf,2026-07-31 08:00:00,29.7,0.0,10.8
Agartala,ecmwf,2026-07-31 09:00:00,30.1,0.1,11.6
Agartala,ecmwf,2026-07-31 10:00:00,30.3,0.1,12.2
Agartala,ecmwf,2026-07-31 11:00:00,30.5,0.1,12.3
Agartala,ecmwf,2026-07-31 12:00:00,31.0,0.2,12.1
Agartala,ecmwf,2026-07-31 13:00:00,31.6,0.2,11.2
Agartala,ecmwf,2026-07-31 14:00:00,31.8,0.2,10.8
Agartala,ecmwf,2026-07-31 15:00:00,31.2,0.7,10.1
Agartala,ecmwf,2026-07-31 16:00:00,30.3,0.7,9.7
Agartala,ecmwf,2026-07-31 17:00:00,29.4,0.7,9.4
Agartala,ecmwf,2026-07-31 18:00:00,28.6,0.1,9.7
Agartala,ecmwf,2026-07-31 19:00:00,27.9,0.1,10.4
Agartala,ecmwf,2026-07-31 20:00:00,27.4,0.1,10.8
Agartala,ecmwf,2026-07-31 21:00:00,27.3,0.0,10.8
Agartala,ecmwf,2026-07-31 22:00:00,27.3,0.0,10.8
Agartala,ecmwf,2026-07-31 23:00:00,27.3,0.0,10.5
Agartala,ecmwf,2026-08-01 00:00:00,27.1,0.0,9.8
Agartala,ecmwf,2026-08-01 01:00:00,26.8,0.0,8.4
Agartala,ecmwf,2026-08-01 02:00:00,26.6,0.0,8.1
Agartala,ecmwf,2026-08-01 03:00:00,26.4,0.0,9.0
Agartala,ecmwf,2026-08-01 04:00:00,26.3,0.0,10.4
Agartala,ecmwf,2026-08-01 05:00:00,26.6,0.0,11.5
Agartala,ecmwf,2026-08-01 06:00:00,27.4,0.1,12.2
Agartala,ecmwf,2026-08-01 07:00:00,28.6,0.1,13.0
Agartala,ecmwf,2026-08-01 08:00:00,29.6,0.1,13.3
Agartala,ecmwf,2026-08-01 09:00:00,30.4,0.1,13.6
Agartala,ecmwf,2026-08-01 10:00:00,30.9,0.1,13.3
Agartala,ecmwf,2026-08-01 11:00:00,31.2,0.1,13.2
Agartala,ecmwf,2026-08-01 12:00:00,31.1,0.3,12.7
Agartala,ecmwf,2026-08-01 13:00:00,30.7,0.3,12.3
Agartala,ecmwf,2026-08-01 14:00:00,30.3,0.3,11.9
Agartala,ecmwf,2026-08-01 15:00:00,30.0,1.1,11.3
Agartala,ecmwf,2026-08-01 16:00:00,29.6,1.1,11.3
Agartala,ecmwf,2026-08-01 17:00:00,29.1,1.1,10.7
Agartala,ecmwf,2026-08-01 18:00:00,28.6,0.0,9.6
Agartala,ecmwf,2026-08-01 19:00:00,28.0,0.0,9.0
Agartala,ecmwf,2026-08-01 20:00:00,27.6,0.0,8.8
Agartala,ecmwf,2026-08-01 21:00:00,27.4,0.0,9.3
Agartala,ecmwf,2026-08-01 22:00:00,27.5,0.0,10.5
Agartala,ecmwf,2026-08-01 23:00:00,27.4,0.0,10.9
Agartala,ecmwf,2026-08-02 00:00:00,27.1,0.1,10.5
Agartala,ecmwf,2026-08-02 01:00:00,26.8,0.1,10.0
Agartala,ecmwf,2026-08-02 02:00:00,26.5,0.1,9.5
Agartala,ecmwf,2026-08-02 03:00:00,26.5,0.0,9.5
Agartala,ecmwf,2026-08-02 04:00:00,26.5,0.0,9.8
Agartala,ecmwf,2026-08-02 05:00:00,26.8,0.0,10.3
Agartala,ecmwf,2026-08-02 06:00:00,27.5,0.0,11.3
Agartala,ecmwf,2026-08-02 07:00:00,28.3,0.0,12.8
Agartala,ecmwf,2026-08-02 08:00:00,29.1,0.0,13.6
Agartala,ecmwf,2026-08-02 09:00:00,29.8,0.2,13.8
Agartala,ecmwf,2026-08-02 10:00:00,30.4,0.2,14.5
Agartala,ecmwf,2026-08-02 11:00:00,30.6,0.2,14.8
Agartala,ecmwf,2026-08-02 12:00:00,29.9,2.6,13.8
Agartala,ecmwf,2026-08-02 13:00:00,28.8,2.6,11.8
Agartala,ecmwf,2026-08-02 14:00:00,28.0,2.6,10.2
Agartala,ecmwf,2026-08-02 15:00:00,28.0,0.2,9.4
Agartala,ecmwf,2026-08-02 16:00:00,28.4,0.2,9.0
Agartala,ecmwf,2026-08-02 17:00:00,28.6,0.2,8.6
Agartala,ecmwf,2026-08-02 18:00:00,28.3,0.0,8.0
Agartala,ecmwf,2026-08-02 19:00:00,27.8,0.0,7.9
Agartala,ecmwf,2026-08-02 20:00:00,27.4,0.0,8.4
Agartala,ecmwf,2026-08-02 21:00:00,27.2,0.0,9.4
Agartala,ecmwf,2026-08-02 22:00:00,27.1,0.0,11.0
Agartala,ecmwf,2026-08-02 23:00:00,26.9,0.0,12.1
Agartala,ecmwf,2026-08-03 00:00:00,26.7,0.0,12.4
Agartala,ecmwf,2026-08-03 01:00:00,26.4,0.0,12.7
Agartala,ecmwf,2026-08-03 02:00:00,26.2,0.0,12.7
