city,model,datetime,lead_hours,temperature,rainfall,wind_speed
Chennai,ecmwf,2026-09-26T05:00:00,77,25.7,0.1,8.5
Chennai,ecmwf,2026-09-26T06:00:00,78,26.8,0.5,8.0
Chennai,ecmwf,2026-09-26T07:00:00,79,28.2,0.8,8.5
Chennai,ecmwf,2026-09-26T08:00:00,80,29.6,0.9,10.0
Chennai,ecmwf,2026-09-26T09:00:00,81,31.0,1.0,12.0
Chennai,ecmwf,2026-09-26T10:00:00,82,32.3,0.9,14.0
Chennai,ecmwf,2026-09-26T11:00:00,83,33.5,0.8,15.5
Chennai,ecmwf,2026-09-26T12:00:00,84,34.3,0.5,16.0
Chennai,ecmwf,2026-09-26T13:00:00,85,34.9,0.1,15.5
Chennai,ecmwf,2026-09-26T14:00:00,86,35.1,0.0,14.0
Chennai,ecmwf,2026-09-26T15:00:00,87,34.9,0.0,12.0
Chennai,ecmwf,2026-09-26T16:00:00,88,34.3,0.0,10.0
Chennai,ecmwf,2026-09-26T17:00:00,89,33.5,0.0,8.5
Chennai,ecmwf,2026-09-26T18:00:00,90,32.3,0.0,8.0
Chennai,ecmwf,2026-09-26T19:00:00,91,31.0,0.0,8.5
Chennai,ecmwf,2026-09-26T20:00:00,92,29.6,0.0,10.0
Chennai,ecmwf,2026-09-26T21:00:00,93,28.2,0.0,12.0
Chennai,ecmwf,2026-09-26T22:00:00,94,26.8,0.0,14.0
Chennai,ecmwf,2026-09-26T23:00:00,95,25.7,0.0,15.5
Chennai,ecmwf,2026-09-27T00:00:00,96,24.8,0.0,16.0
Chennai,ecmwf,2026-09-27T01:00:00,97,24.3,0.0,15.5
Chennai,ecmwf,2026-09-27T02:00:00,98,24.1,0.0,14.0
Chennai,ecmwf,2026-09-27T03:00:00,99,24.3,0.0,12.0
Chennai,ecmwf,2026-09-27T04:00:00,100,24.8,0.0,10.0
Chennai,ecmwf,2026-09-27T05:00:00,101,25.7,0.0,8.5
Chennai,ecmwf,2026-09-27T06:00:00,102,26.8,0.0,8.0
Chennai,ecmwf,2026-09-27T07:00:00,103,28.2,0.0,8.5
Chennai,ecmwf,2026-09-27T08:00:00,104,29.6,0.0,10.0
Chennai,ecmwf,2026-09-27T09:00:00,105,31.0,0.0,12.0
Chennai,ecmwf,2026-09-27T10:00:00,106,32.3,0.0,14.0
Chennai,ecmwf,2026-09-27T11:00:00,107,33.5,0.0,15.5
Chennai,ecmwf,2026-09-27T12:00:00,108,34.3,0.0,16.0
Chennai,ecmwf,2026-09-27T13:00:00,109,34.9,0.0,15.5
Chennai,ecmwf,2026-09-27T14:00:00,110,35.1,0.0,14.0
Chennai,ecmwf,2026-09-27T15:00:00,111,34.9,0.0,12.0
Chennai,ecmwf,2026-09-27T16:00:00,112,34.3,0.0,10.0
Chennai,ecmwf,2026-09-27T17:00:00,113,33.5,0.1,8.5
Chennai,ecmwf,2026-09-27T18:00:00,114,32.3,0.5,8.0
Chennai,ecmwf,2026-09-27T19:00:00,115,31.0,0.8,8.5
Chennai,ecmwf,2026-09-27T20:00:00,116,29.6,0.9,10.0
Chennai,ecmwf,2026-09-27T21:00:00,117,28.2,1.0,12.0
Chennai,ecmwf,2026-09-27T22:00:00,118,26.8,0.9,14.0
Chennai,ecmwf,2026-09-27T23:00:00,119,25.7,0.8,15.5
Chennai,ecmwf,2026-09-28T00:00:00,120,24.8,0.5,16.0
Chennai,ecmwf,2026-09-28T01:00:00,121,24.3,0.1,15.5
Chennai,ecmwf,2026-09-28T02:00:00,122,24.1,0.0,14.0
Chennai,ecmwf,2026-09-28T03:00:00,123,24.3,0.0,12.0
Chennai,ecmwf,2026-09-28T04:00:00,124,24.8,0.0,10.0
Chennai,ecmwf,2026-09-28T05:00:00,125,25.7,0.0,8.5
Chennai,ecmwf,2026-09-28T06:00:00,126,26.8,0.0,8.0
Chennai,ecmwf,2026-09-28T07:00:00,127,28.2,0.0,8.5
Chennai,ecmwf,2026-09-28T08:00:00,128,29.6,0.0,10.0
Chennai,ecmwf,2026-09-28T09:00:00,129,31.0,0.0,12.0
Chennai,ecmwf,2026-09-28T10:00:00,130,32.3,0.0,14.0
Chennai,ecmwf,2026-09-28T11:00:00,131,33.5,0.0,15.5
Chennai,ecmwf,2026-09-28T12:00:00,132,34.3,0.0,16.0
Chennai,ecmwf,2026-09-28T13:00:00,133,34.9,0.0,15.5
Chennai,ecmwf,2026-09-28T14:00:00,134,35.1,0.0,14.0
Chennai,ecmwf,2026-09-28T15:00:00,135,34.9,0.0,12.0
Chennai,ecmwf,2026-09-28T16:00:00,136,34.3,0.0,10.0
Chennai,ecmwf,2026-09-28T17:00:00,137,33.5,0.0,8.5
Chennai,ecmwf,2026-09-28T18:00:00,138,32.3,0.0,8.0
Chennai,ecmwf,2026-09-28T19:00:00,139,31.0,0.0,8.5
Chennai,ecmwf,2026-09-28T20:00:00,140,29.6,0.0,10.0
Chennai,ecmwf,2026-09-28T21:00:00,141,28.2,0.0,12.0
Chennai,ecmwf,2026-09-28T22:00:00,142,26.8,0.0,14.0
Chennai,ecmwf,2026-09-28T23:00:00,143,25.7,0.0,15.5
Delhi,ecmwf,2026-09-23T00:00:00,0,24.2,0.0,16.0
Delhi,ecmwf,2026-09-23T01:00:00,1,23.7,0.0,15.5
Delhi,ecmwf,2026-09-23T02:00:00,2,23.5,0.0,14.0
Delhi,ecmwf,2026-09-23T03:00:00,3,23.7,0.0,12.0
Delhi,ecmwf,2026-09-23T04:00:00,4,24.2,0.0,10.0
Delhi,ecmwf,2026-09-23T05:00:00,5,25.1,0.1,8.5
Delhi,ecmwf,2026-09-23T06:00:00,6,26.2,0.5,8.0
Delhi,ecmwf,2026-09-23T07:00:00,7,27.6,0.8,8.5
Delhi,ecmwf,2026-09-23T08:00:00,8,29.0,0.9,10.0
Delhi,ecmwf,2026-09-23T09:00:00,9,30.4,1.0,12.0
Delhi,ecmwf,2026-09-23T10:00:00,10,31.7,0.9,14.0
Delhi,ecmwf,2026-09-23T11:00:00,11,32.9,0.8,15.5
Delhi,ecmwf,2026-09-23T12:00:00,12,33.7,0.5,16.0
Delhi,ecmwf,2026-09-23T13:00:00,13,34.3,0.1,15.5
Delhi,ecmwf,2026-09-23T14:00:00,14,34.5,0.0,14.0
Delhi,ecmwf,2026-09-23T15:00:00,15,34.3,0.0,12.0
Delhi,ecmwf,2026-09-23T16:00:00,16,33.7,0.0,10.0
Delhi,ecmwf,2026-09-23T17:00:00,17,32.9,0.0,8.5
Delhi,ecmwf,2026-09-23T18:00:00,18,31.7,0.0,8.0
Delhi,ecmwf,2026-09-23T19:00:00,19,30.4,0.0,8.5
Delhi,ecmwf,2026-09-23T20:00:00,20,29.0,0.0,10.0
Delhi,ecmwf,2026-09-23T21:00:00,21,27.6,0.0,12.0
Delhi,ecmwf,2026-09-23T22:00:00,22,26.2,0.0,14.0
Delhi,ecmwf,2026-09-23T23:00:00,23,25.1,0.0,15.5
Delhi,ecmwf,2026-09-24T00:00:00,24,24.2,0.0,16.0
Delhi,ecmwf,2026-09-24T01:00:00,25,23.7,0.0,15.5
Delhi,ecmwf,2026-09-24T02:00:00,26,23.5,0.0,14.0
Delhi,ecmwf,2026-09-24T03:00:00,27,23.7,0.0,12.0
Delhi,ecmwf,2026-09-24T04:00:00,28,24.2,0.0,10.0
Delhi,ecmwf,2026-09-24T05:00:00,29,25.1,0.0,8.5
Delhi,ecmwf,2026-09-24T06:00:00,30,26.2,0.0,8.0
Delhi,ecmwf,2026-09-24T07:00:00,31,27.6,0.0,8.5
Delhi,ecmwf,2026-09-24T08:00:00,32,29.0,0.0,10.0
Delhi,ecmwf,2026-09-24T09:00:00,33,30.4,0.0,12.0
Delhi,ecmwf,2026-09-24T10:00:00,34,31.7,0.0,14.0
Delhi,ecmwf,2026-09-24T11:00:00,35,32.9,0.0,15.5
Delhi,ecmwf,2026-09-24T12:00:00,36,33.7,0.0,16.0
Delhi,ecmwf,2026-09-24T13:00:00,37,34.3,0.0,15.5
Delhi,ecmwf,2026-09-24T14:00:00,38,34.5,0.0,14.0
Delhi,ecmwf,2026-09-24T15:00:00,39,34.3,0.0,12.0
Delhi,ecmwf,2026-09-24T16:00:00,40,33.7,0.0,10.0
Delhi,ecmwf,2026-09-24T17:00:00,41,32.9,0.1,8.5
Delhi,ecmwf,2026-09-24T18:00:00,42,31.7,0.5,8.0
Delhi,ecmwf,2026-09-24T19:00:00,43,30.4,0.8,8.5
Delhi,ecmwf,2026-09-24T20:00:00,44,29.0,0.9,10.0
Delhi,ecmwf,2026-09-24T21:00:00,45,27.6,1.0,12.0
Delhi,ecmwf,2026-09-24T22:00:00,46,26.2,0.9,14.0
Delhi,ecmwf,2026-09-24T23:00:00,47,25.1,0.8,15.5
Delhi,ecmwf,2026-09-25T00:00:00,48,24.2,0.5,16.0
Delhi,ecmwf,2026-09-25T01:00:00,49,23.7,0.1,15.5
Delhi,ecmwf,2026-09-25T02:00:00,50,23.5,0.0,14.0
Delhi,ecmwf,2026-09-25T03:00:00,51,23.7,0.0,12.0
Delhi,ecmwf,2026-09-25T04:00:00,52,24.2,0.0,10.0
Delhi,ecmwf,2026-09-25T05:00:00,53,25.1,0.0,8.5
Delhi,ecmwf,2026-09-25T06:00:00,54,26.2,0.0,8.0
Delhi,ecmwf,2026-09-25T07:00:00,55,27.6,0.0,8.5
Delhi,ecmwf,2026-09-25T08:00:00,56,29.0,0.0,10.0
Delhi,ecmwf,2026-09-25T09:00:00,57,30.4,0.0,12.0
Delhi,ecmwf,2026-09-25T10:00:00,58,31.7,0.0,14.0
Delhi,ecmwf,2026-09-25T11:00:00,59,32.9,0.0,15.5
Delhi,ecmwf,2026-09-25T12:00:00,60,33.7,0.0,16.0
Delhi,ecmwf,2026-09-25T13:00:00,61,34.3,0.0,15.5
Delhi,ecmwf,2026-09-25T14:00:00,62,34.5,0.0,14.0
Delhi,ecmwf,2026-09-25T15:00:00,63,34.3,0.0,12.0
Delhi,ecmwf,2026-09-25T16:00:00,64,33.7,0.0,10.0
Delhi,ecmwf,2026-09-25T17:00:00,65,32.9,0.0,8.5
Delhi,ecmwf,2026-09-25T18:00:00,66,31.7,0.0,8.0
Delhi,ecmwf,2026-09-25T19:00:00,67,30.4,0.0,8.5
Delhi,ecmwf,2026-09-25T20:00:00,68,29.0,0.0,10.0
Delhi,ecmwf,2026-09-25T21:00:00,69,27.6,0.0,12.0
Delhi,ecmwf,2026-09-25T22:00:00,70,26.2,0.0,14.0
Delhi,ecmwf,2026-09-25T23:00:00,71,25.1,0.0,15.5
Delhi,ecmwf,2026-09-26T00:00:00,72,24.2,0.0,16.0
Delhi,ecmwf,2026-09-26T01:00:00,73,23.7,0.0,15.5
Delhi,ecmwf,2026-09-26T02:00:00,74,23.5,0.0,14.0
Delhi,ecmwf,2026-09-26T03:00:00,75,23.7,0.0,12.0
Delhi,ecmwf,2026-09-26T04:00:00,76,24.2,0.0,10.0
Delhi,ecmwf,2026-09-26T05:00:00,77,25.1,0.1,8.5
Delhi,ecmwf,2026-09-26T06:00:00,78,26.2,0.5,8.0
Delhi,ecmwf,2026-09-26T07:00:00,79,27.6,0.8,8.5
Delhi,ecmwf,2026-09-26T08:00:00,80,29.0,0.9,10.0
Delhi,ecmwf,2026-09-26T09:00:00,81,30.4,1.0,12.0
Delhi,ecmwf,2026-09-26T10:00:00,82,31.7,0.9,14.0
Delhi,ecmwf,2026-09-26T11:00:00,83,32.9,0.8,15.5
Delhi,ecmwf,2026-09-26T12:00:00,84,33.7,0.5,16.0
Delhi,ecmwf,2026-09-26T13:00:00,85,34.3,0.1,15.5
Delhi,ecmwf,2026-09-26T14:00:00,86,34.5,0.0,14.0
Delhi,ecmwf,2026-09-26T15:00:00,87,34.3,0.0,12.0
Delhi,ecmwf,2026-09-26T16:00:00,88,33.7,0.0,10.0
Delhi,ecmwf,2026-09-26T17:00:00,89,32.9,0.0,8.5
Delhi,ecmwf,2026-09-26T18:00:00,90,31.7,0.0,8.0
Delhi,ecmwf,2026-09-26T19:00:00,91,30.4,0.0,8.5
Delhi,ecmwf,2026-09-26T20:00:00,92,29.0,0.0,10.0
Delhi,ecmwf,2026-09-26T21:00:00,93,27.6,0.0,12.0
Delhi,ecmwf,2026-09-26T22:00:00,94,26.2,0.0,14.0
Delhi,ecmwf,2026-09-26T23:00:00,95,25.1,0.0,15.5
Delhi,ecmwf,2026-09-27T00:00:00,96,24.2,0.0,16.0
Delhi,ecmwf,2026-09-27T01:00:00,97,23.7,0.0,15.5
Delhi,ecmwf,2026-09-27T02:00:00,98,23.5,0.0,14.0
Delhi,ecmwf,2026-09-27T03:00:00,99,23.7,0.0,12.0
Delhi,ecmwf,2026-09-27T04:00:00,100,24.2,0.0,10.0
Delhi,ecmwf,2026-09-27T05:00:00,101,25.1,0.0,8.5
Delhi,ecmwf,2026-09-27T06:00:00,102,26.2,0.0,8.0
Delhi,ecmwf,2026-09-27T07:00:00,103,27.6,0.0,8.5
Delhi,ecmwf,2026-09-27T08:00:00,104,29.0,0.0,10.0
Delhi,ecmwf,2026-09-27T09:00:00,105,30.4,0.0,12.0
Delhi,ecmwf,2026-09-27T10:00:00,106,31.7,0.0,14.0
Delhi,ecmwf,2026-09-27T11:00:00,107,32.9,0.0,15.5
Delhi,ecmwf,2026-09-27T12:00:00,108,33.7,0.0,16.0
Delhi,ecmwf,2026-09-27T13:00:00,109,34.3,0.0,15.5
Delhi,ecmwf,2026-09-27T14:00:00,110,34.5,0.0,14.0
Delhi,ecmwf,2026-09-27T15:00:00,111,34.3,0.0,12.0
Delhi,ecmwf,2026-09-27T16:00:00,112,33.7,0.0,10.0
Delhi,ecmwf,2026-09-27T17:00:00,113,32.9,0.1,8.5
Delhi,ecmwf,2026-09-27T18:00:00,114,31.7,0.5,8.0
Delhi,ecmwf,2026-09-27T19:00:00,115,30.4,0.8,8.5
Delhi,ecmwf,2026-09-27T20:00:00,116,29.0,0.9,10.0
Delhi,ecmwf,2026-09-27T21:00:00,117,27.6,1.0,12.0
Delhi,ecmwf,2026-09-27T22:00:00,118,26.2,0.9,14.0
Delhi,ecmwf,2026-09-27T23:00:00,119,25.1,0.8,15.5
Delhi,ecmwf,2026-09-28T00:00:00,120,24.2,0.5,16.0
Delhi,ecmwf,2026-09-28T01:00:00,121,23.7,0.1,15.5
Delhi,ecmwf,2026-09-28T02:00:00,122,23.5,0.0,14.0
Delhi,ecmwf,2026-09-28T03:00:00,123,23.7,0.0,12.0
Delhi,ecmwf,2026-09-28T04:00:00,124,24.2,0.0,10.0
Delhi,ecmwf,2026-09-28T05:00:00,125,25.1,0.0,8.5
Delhi,ecmwf,2026-09-28T06:00:00,126,26.2,0.0,8.0
Delhi,ecmwf,2026-09-28T07:00:00,127,27.6,0.0,8.5
Delhi,ecmwf,2026-09-28T08:00:00,128,29.0,0.0,10.0
Delhi,ecmwf,2026-09-28T09:00:00,129,30.4,0.0,12.0
Delhi,ecmwf,2026-09-28T10:00:00,130,31.7,0.0,14.0
Delhi,ecmwf,2026-09-28T11:00:00,131,32.9,0.0,15.5
Delhi,ecmwf,2026-09-28T12:00:00,132,33.7,0.0,16.0
Delhi,ecmwf,2026-09-28T13:00:00,133,34.3,0.0,15.5
Delhi,ecmwf,2026-09-28T14:00:00,134,34.5,0.0,14.0
Delhi,ecmwf,2026-09-28T15:00:00,135,34.3,0.0,12.0
Delhi,ecmwf,2026-09-28T16:00:00,136,33.7,0.0,10.0
Delhi,ecmwf,2026-09-28T17:00:00,137,32.9,0.0,8.5
Delhi,ecmwf,2026-09-28T18:00:00,138,31.7,0.0,8.0
Delhi,ecmwf,2026-09-28T19:00:00,139,30.4,0.0,8.5
Delhi,ecmwf,2026-09-28T20:00:00,140,29.0,0.0,10.0
Delhi,ecmwf,2026-09-28T21:00:00,141,27.6,0.0,12.0
Delhi,ecmwf,2026-09-28T22:00:00,142,26.2,0.0,14.0
Delhi,ecmwf,2026-09-28T23:00:00,143,25.1,0.0,15.5
Guwahati,ecmwf,2026-09-23T00:00:00,0,25.1,0.0,16.0
Guwahati,ecmwf,2026-09-23T01:00:00,1,24.5,0.0,15.5
Guwahati,ecmwf,2026-09-23T02:00:00,2,24.3,0.0,14.0
Guwahati,ecmwf,2026-09-23T03:00:00,3,24.5,0.0,12.0
Guwahati,ecmwf,2026-09-23T04:00:00,4,25.1,0.0,10.0
Guwahati,ecmwf,2026-09-23T05:00:00,5,26.0,0.1,8.5
Guwahati,ecmwf,2026-09-23T06:00:00,6,27.1,0.5,8.0
Guwahati,ecmwf,2026-09-23T07:00:00,7,28.4,0.8,8.5
Guwahati,ecmwf,2026-09-23T08:00:00,8,29.8,0.9,10.0
Guwahati,ecmwf,2026-09-23T09:00:00,9,31.3,1.0,12.0
Guwahati,ecmwf,2026-09-23T10:00:00,10,32.6,0.9,14.0
Guwahati,ecmwf,2026-09-23T11:00:00,11,33.7,0.8,15.5
Guwahati,ecmwf,2026-09-23T12:00:00,12,34.6,0.5,16.0
Guwahati,ecmwf,2026-09-23T13:00:00,13,35.2,0.1,15.5
Guwahati,ecmwf,2026-09-23T14:00:00,14,35.3,0.0,14.0
Guwahati,ecmwf,2026-09-23T15:00:00,15,35.2,0.0,12.0
Guwahati,ecmwf,2026-09-23T16:00:00,16,34.6,0.0,10.0
Guwahati,ecmwf,2026-09-23T17:00:00,17,33.7,0.0,8.5
Guwahati,ecmwf,2026-09-23T18:00:00,18,32.6,0.0,8.0
Guwahati,ecmwf,2026-09-23T19:00:00,19,31.3,0.0,8.5
Guwahati,ecmwf,2026-09-23T20:00:00,20,29.8,0.0,10.0
Guwahati,ecmwf,2026-09-23T21:00:00,21,28.4,0.0,12.0
Guwahati,ecmwf,2026-09-23T22:00:00,22,27.1,0.0,14.0
Guwahati,ecmwf,2026-09-23T23:00:00,23,26.0,0.0,15.5
Guwahati,ecmwf,2026-09-24T00:00:00,24,25.1,0.0,16.0
Guwahati,ecmwf,2026-09-24T01:00:00,25,24.5,0.0,15.5
Guwahati,ecmwf,2026-09-24T02:00:00,26,24.3,0.0,14.0
Guwahati,ecmwf,2026-09-24T03:00:00,27,24.5,0.0,12.0
Guwahati,ecmwf,2026-09-24T04:00:00,28,25.1,0.0,10.0
Guwahati,ecmwf,2026-09-24T05:00:00,29,26.0,0.0,8.5
Guwahati,ecmwf,2026-09-24T06:00:00,30,27.1,0.0,8.0
Guwahati,ecmwf,2026-09-24T07:00:00,31,28.4,0.0,8.5
Guwahati,ecmwf,2026-09-24T08:00:00,32,29.8,0.0,10.0
Guwahati,ecmwf,2026-09-24T09:00:00,33,31.3,0.0,12.0
Guwahati,ecmwf,2026-09-24T10:00:00,34,32.6,0.0,14.0
Guwahati,ecmwf,2026-09-24T11:00:00,35,33.7,0.0,15.5
Guwahati,ecmwf,2026-09-24T12:00:00,36,34.6,0.0,16.0
Guwahati,ecmwf,2026-09-24T13:00:00,37,35.2,0.0,15.5
Guwahati,ecmwf,2026-09-24T14:00:00,38,35.3,0.0,14.0
Guwahati,ecmwf,2026-09-24T15:00:00,39,35.2,0.0,12.0
Guwahati,ecmwf,2026-09-24T16:00:00,40,34.6,0.0,10.0
Guwahati,ecmwf,2026-09-24T17:00:00,41,33.7,0.1,8.5
Guwahati,ecmwf,2026-09-24T18:00:00,42,32.6,0.5,8.0
Guwahati,ecmwf,2026-09-24T19:00:00,43,31.3,0.8,8.5
Guwahati,ecmwf,2026-09-24T20:00:00,44,29.8,0.9,10.0
Guwahati,ecmwf,2026-09-24T21:00:00,45,28.4,1.0,12.0
Guwahati,ecmwf,2026-09-24T22:00:00,46,27.1,0.9,14.0
Guwahati,ecmwf,2026-09-24T23:00:00,47,26.0,0.8,15.5
Guwahati,ecmwf,2026-09-25T00:00:00,48,25.1,0.5,16.0
Guwahati,ecmwf,2026-09-25T01:00:00,49,24.5,0.1,15.5
Guwahati,ecmwf,2026-09-25T02:00:00,50,24.3,0.0,14.0
Guwahati,ecmwf,2026-09-25T03:00:00,51,24.5,0.0,12.0
Guwahati,ecmwf,2026-09-25T04:00:00,52,25.1,0.0,10.0
Guwahati,ecmwf,2026-09-25T05:00:00,53,26.0,0.0,8.5
Guwahati,ecmwf,2026-09-25T06:00:00,54,27.1,0.0,8.0
Guwahati,ecmwf,2026-09-25T07:00:00,55,28.4,0.0,8.5
Guwahati,ecmwf,2026-09-25T08:00:00,56,29.8,0.0,10.0
Guwahati,ecmwf,2026-09-25T09:00:00,57,31.3,0.0,12.0
Guwahati,ecmwf,2026-09-25T10:00:00,58,32.6,0.0,14.0
Guwahati,ecmwf,2026-09-25T11:00:00,59,33.7,0.0,15.5
Guwahati,ecmwf,2026-09-25T12:00:00,60,34.6,0.0,16.0
Guwahati,ecmwf,2026-09-25T13:00:00,61,35.2,0.0,15.5
Guwahati,ecmwf,2026-09-25T14:00:00,62,35.3,0.0,14.0
Guwahati,ecmwf,2026-09-25T15:00:00,63,35.2,0.0,12.0
Guwahati,ecmwf,2026-09-25T16:00:00,64,34.6,0.0,10.0
Guwahati,ecmwf,2026-09-25T17:00:00,65,33.7,0.0,8.5
Guwahati,ecmwf,2026-09-25T18:00:00,66,32.6,0.0,8.0
Guwahati,ecmwf,2026-09-25T19:00:00,67,31.3,0.0,8.5
Guwahati,ecmwf,2026-09-25T20:00:00,68,29.8,0.0,10.0
Guwahati,ecmwf,2026-09-25T21:00:00,69,28.4,0.0,12.0
Guwahati,ecmwf,2026-09-25T22:00:00,70,27.1,0.0,14.0
Guwahati,ecmwf,2026-09-25T23:00:00,71,26.0,0.0,15.5
Guwahati,ecmwf,2026-09-26T00:00:00,72,25.1,0.0,16.0
Guwahati,ecmwf,2026-09-26T01:00:00,73,24.5,0.0,15.5
Guwahati,ecmwf,2026-09-26T02:00:00,74,24.3,0.0,14.0
Guwahati,ecmwf,2026-09-26T03:00:00,75,24.5,0.0,12.0
