city,model,datetime,lead_hours,temperature,rainfall,wind_speed
Agartala,icon,2026-07-02T05:00:00,173,26.5,0.0,8.4
Agartala,icon,2026-07-02T06:00:00,174,27.6,0.0,7.9
Agartala,icon,2026-07-02T07:00:00,175,28.9,0.0,8.4
Agartala,icon,2026-07-02T08:00:00,176,30.4,0.0,9.9
Agartala,icon,2026-07-02T09:00:00,177,31.8,0.0,11.9
Agartala,icon,2026-07-02T10:00:00,178,33.1,0.0,13.9
Agartala,icon,2026-07-02T11:00:00,179,34.2,0.0,15.4
Agartala,icon,2026-07-02T12:00:00,180,35.1,0.0,15.9
Agartala,icon,2026-07-02T13:00:00,181,35.7,0.0,15.4
Agartala,icon,2026-07-02T14:00:00,182,35.9,0.0,13.9
Agartala,icon,2026-07-02T15:00:00,183,35.7,0.0,11.9
Agartala,icon,2026-07-02T16:00:00,184,35.1,0.0,9.9
Agartala,icon,2026-07-02T17:00:00,185,34.2,0.1,8.4
Agartala,icon,2026-07-02T18:00:00,186,33.1,0.5,7.9
Agartala,icon,2026-07-02T19:00:00,187,31.8,0.8,8.4
Agartala,icon,2026-07-02T20:00:00,188,30.4,0.9,9.9
Agartala,icon,2026-07-02T21:00:00,189,28.9,1.0,11.9
Agartala,icon,2026-07-02T22:00:00,190,27.6,0.9,13.9
Agartala,icon,2026-07-02T23:00:00,191,26.5,0.8,15.4
Agartala,icon,2026-07-03T00:00:00,192,25.6,0.5,15.9
Agartala,icon,2026-07-03T01:00:00,193,25.0,0.1,15.4
Agartala,icon,2026-07-03T02:00:00,194,24.9,0.0,13.9
Agartala,icon,2026-07-03T03:00:00,195,25.0,0.0,11.9
Agartala,icon,2026-07-03T04:00:00,196,25.6,0.0,9.9
Agartala,icon,2026-07-03T05:00:00,197,26.5,0.0,8.4
Agartala,icon,2026-07-03T06:00:00,198,27.6,0.0,7.9
Agartala,icon,2026-07-03T07:00:00,199,28.9,0.0,8.4
Agartala,icon,2026-07-03T08:00:00,200,30.4,0.0,9.9
Agartala,icon,2026-07-03T09:00:00,201,31.8,0.0,11.9
Agartala,icon,2026-07-03T10:00:00,202,33.1,0.0,13.9
Agartala,icon,2026-07-03T11:00:00,203,34.2,0.0,15.4
Agartala,icon,2026-07-03T12:00:00,204,35.1,0.0,15.9
Agartala,icon,2026-07-03T13:00:00,205,35.7,0.0,15.4
Agartala,icon,2026-07-03T14:00:00,206,35.9,0.0,13.9
Agartala,icon,2026-07-03T15:00:00,207,35.7,0.0,11.9
Agartala,icon,2026-07-03T16:00:00,208,35.1,0.0,9.9
Agartala,icon,2026-07-03T17:00:00,209,34.2,0.0,8.4
Agartala,icon,2026-07-03T18:00:00,210,33.1,0.0,7.9
Agartala,icon,2026-07-03T19:00:00,211,31.8,0.0,8.4
Agartala,icon,2026-07-03T20:00:00,212,30.4,0.0,9.9
Agartala,icon,2026-07-03T21:00:00,213,28.9,0.0,11.9
Agartala,icon,2026-07-03T22:00:00,214,27.6,0.0,13.9
Agartala,icon,2026-07-03T23:00:00,215,26.5,0.0,15.4
Agartala,icon,2026-07-04T00:00:00,216,25.6,0.0,15.9
Agartala,icon,2026-07-04T01:00:00,217,25.0,0.0,15.4
Agartala,icon,2026-07-04T02:00:00,218,24.9,0.0,13.9
Agartala,icon,2026-07-04T03:00:00,219,25.0,0.0,11.9
Agartala,icon,2026-07-04T04:00:00,220,25.6,0.0,9.9
Agartala,icon,2026-07-04T05:00:00,221,26.5,0.1,8.4
Agartala,icon,2026-07-04T06:00:00,222,27.6,0.5,7.9
Agartala,icon,2026-07-04T07:00:00,223,28.9,0.8,8.4
Agartala,icon,2026-07-04T08:00:00,224,30.4,0.9,9.9
Agartala,icon,2026-07-04T09:00:00,225,31.8,1.0,11.9
Agartala,icon,2026-07-04T10:00:00,226,33.1,0.9,13.9
Agartala,icon,2026-07-04T11:00:00,227,34.2,0.8,15.4
Agartala,icon,2026-07-04T12:00:00,228,35.1,0.5,15.9
Agartala,icon,2026-07-04T13:00:00,229,35.7,0.1,15.4
Agartala,icon,2026-07-04T14:00:00,230,35.9,0.0,13.9
Agartala,icon,2026-07-04T15:00:00,231,35.7,0.0,11.9
Agartala,icon,2026-07-04T16:00:00,232,35.1,0.0,9.9
Agartala,icon,2026-07-04T17:00:00,233,34.2,0.0,8.4
Agartala,icon,2026-07-04T18:00:00,234,33.1,0.0,7.9
Agartala,icon,2026-07-04T19:00:00,235,31.8,0.0,8.4
Agartala,icon,2026-07-04T20:00:00,236,30.4,0.0,9.9
Agartala,icon,2026-07-04T21:00:00,237,28.9,0.0,11.9
Agartala,icon,2026-07-04T22:00:00,238,27.6,0.0,13.9
Agartala,icon,2026-07-04T23:00:00,239,26.5,0.0,15.4
Agartala,icon,2026-07-05T00:00:00,240,25.6,0.0,15.9
Agartala,icon,2026-07-05T01:00:00,241,25.0,0.0,15.4
Agartala,icon,2026-07-05T02:00:00,242,24.9,0.0,13.9
Agartala,icon,2026-07-05T03:00:00,243,25.0,0.0,11.9
Agartala,icon,2026-07-05T04:00:00,244,25.6,0.0,9.9
Agartala,icon,2026-07-05T05:00:00,245,26.5,0.0,8.4
Agartala,icon,2026-07-05T06:00:00,246,27.6,0.0,7.9
Agartala,icon,2026-07-05T07:00:00,247,28.9,0.0,8.4
Agartala,icon,2026-07-05T08:00:00,248,30.4,0.0,9.9
Agartala,icon,2026-07-05T09:00:00,249,31.8,0.0,11.9
Agartala,icon,2026-07-05T10:00:00,250,33.1,0.0,13.9
Agartala,icon,2026-07-05T11:00:00,251,34.2,0.0,15.4
Agartala,icon,2026-07-05T12:00:00,252,35.1,0.0,15.9
Agartala,icon,2026-07-05T13:00:00,253,35.7,0.0,15.4
Agartala,icon,2026-07-05T14:00:00,254,35.9,0.0,13.9
Agartala,icon,2026-07-05T15:00:00,255,35.7,0.0,11.9
Agartala,icon,2026-07-05T16:00:00,256,35.1,0.0,9.9
Agartala,icon,2026-07-05T17:00:00,257,34.2,0.1,8.4
Agartala,icon,2026-07-05T18:00:00,258,33.1,0.5,7.9
Agartala,icon,2026-07-05T19:00:00,259,31.8,0.8,8.4
Agartala,icon,2026-07-05T20:00:00,260,30.4,0.9,9.9
Agartala,icon,2026-07-05T21:00:00,261,28.9,1.0,11.9
Agartala,icon,2026-07-05T22:00:00,262,27.6,0.9,13.9
Agartala,icon,2026-07-05T23:00:00,263,26.5,0.8,15.4
Agartala,icon,2026-07-06T00:00:00,264,25.6,0.5,15.9
Agartala,icon,2026-07-06T01:00:00,265,25.0,0.1,15.4
Agartala,icon,2026-07-06T02:00:00,266,24.9,0.0,13.9
Agartala,icon,2026-07-06T03:00:00,267,25.0,0.0,11.9
Agartala,icon,2026-07-06T04:00:00,268,25.6,0.0,9.9
Agartala,icon,2026-07-06T05:00:00,269,26.5,0.0,8.4
Agartala,icon,2026-07-06T06:00:00,270,27.6,0.0,7.9
Agartala,icon,2026-07-06T07:00:00,271,28.9,0.0,8.4
Agartala,icon,2026-07-06T08:00:00,272,30.4,0.0,9.9
Agartala,icon,2026-07-06T09:00:00,273,31.8,0.0,11.9
Agartala,icon,2026-07-06T10:00:00,274,33.1,0.0,13.9
Agartala,icon,2026-07-06T11:00:00,275,34.2,0.0,15.4
Agartala,icon,2026-07-06T12:00:00,276,35.1,0.0,15.9
Agartala,icon,2026-07-06T13:00:00,277,35.7,0.0,15.4
Agartala,icon,2026-07-06T14:00:00,278,35.9,0.0,13.9
Agartala,icon,2026-07-06T15:00:00,279,35.7,0.0,11.9
Agartala,icon,2026-07-06T16:00:00,280,35.1,0.0,9.9
Agartala,icon,2026-07-06T17:00:00,281,34.2,0.0,8.4
Agartala,icon,2026-07-06T18:00:00,282,33.1,0.0,7.9
Agartala,icon,2026-07-06T19:00:00,283,31.8,0.0,8.4
Agartala,icon,2026-07-06T20:00:00,284,30.4,0.0,9.9
Agartala,icon,2026-07-06T21:00:00,285,28.9,0.0,11.9
Agartala,icon,2026-07-06T22:00:00,286,27.6,0.0,13.9
Agartala,icon,2026-07-06T23:00:00,287,26.5,0.0,15.4
Agartala,icon,2026-07-07T00:00:00,288,25.6,0.0,15.9
Agartala,icon,2026-07-07T01:00:00,289,25.0,0.0,15.4
Agartala,icon,2026-07-07T02:00:00,290,24.9,0.0,13.9
Agartala,icon,2026-07-07T03:00:00,291,25.0,0.0,11.9
Agartala,icon,2026-07-07T04:00:00,292,25.6,0.0,9.9
Agartala,icon,2026-07-07T05:00:00,293,26.5,0.1,8.4
Agartala,icon,2026-07-07T06:00:00,294,27.6,0.5,7.9
Agartala,icon,2026-07-07T07:00:00,295,28.9,0.8,8.4
Agartala,icon,2026-07-07T08:00:00,296,30.4,0.9,9.9
Agartala,icon,2026-07-07T09:00:00,297,31.8,1.0,11.9
Agartala,icon,2026-07-07T10:00:00,298,33.1,0.9,13.9
Agartala,icon,2026-07-07T11:00:00,299,34.2,0.8,15.4
Agartala,icon,2026-07-07T12:00:00,300,35.1,0.5,15.9
Agartala,icon,2026-07-07T13:00:00,301,35.7,0.1,15.4
Agartala,icon,2026-07-07T14:00:00,302,35.9,0.0,13.9
Agartala,icon,2026-07-07T15:00:00,303,35.7,0.0,11.9
Agartala,icon,2026-07-07T16:00:00,304,35.1,0.0,9.9
Agartala,icon,2026-07-07T17:00:00,305,34.2,0.0,8.4
Agartala,icon,2026-07-07T18:00:00,306,33.1,0.0,7.9
Agartala,icon,2026-07-07T19:00:00,307,31.8,0.0,8.4
Agartala,icon,2026-07-07T20:00:00,308,30.4,0.0,9.9
Agartala,icon,2026-07-07T21:00:00,309,28.9,0.0,11.9
Agartala,icon,2026-07-07T22:00:00,310,27.6,0.0,13.9
Agartala,icon,2026-07-07T23:00:00,311,26.5,0.0,15.4
Agartala,icon,2026-07-08T00:00:00,312,25.6,0.0,15.9
Agartala,icon,2026-07-08T01:00:00,313,25.0,0.0,15.4
Agartala,icon,2026-07-08T02:00:00,314,24.9,0.0,13.9
Agartala,icon,2026-07-08T03:00:00,315,25.0,0.0,11.9
Agartala,icon,2026-07-08T04:00:00,316,25.6,0.0,9.9
Agartala,icon,2026-07-08T05:00:00,317,26.5,0.0,8.4
Agartala,icon,2026-07-08T06:00:00,318,27.6,0.0,7.9
Agartala,icon,2026-07-08T07:00:00,319,28.9,0.0,8.4
Agartala,icon,2026-07-08T08:00:00,320,30.4,0.0,9.9
Agartala,icon,2026-07-08T09:00:00,321,31.8,0.0,11.9
Agartala,icon,2026-07-08T10:00:00,322,33.1,0.0,13.9
Agartala,icon,2026-07-08T11:00:00,323,34.2,0.0,15.4
Agartala,icon,2026-07-08T12:00:00,324,35.1,0.0,15.9
Agartala,icon,2026-07-08T13:00:00,325,35.7,0.0,15.4
Agartala,icon,2026-07-08T14:00:00,326,35.9,0.0,13.9
Agartala,icon,2026-07-08T15:00:00,327,35.7,0.0,11.9
Agartala,icon,2026-07-08T16:00:00,328,35.1,0.0,9.9
Agartala,icon,2026-07-08T17:00:00,329,34.2,0.1,8.4
Agartala,icon,2026-07-08T18:00:00,330,33.1,0.5,7.9
Agartala,icon,2026-07-08T19:00:00,331,31.8,0.8,8.4
Agartala,icon,2026-07-08T20:00:00,332,30.4,0.9,9.9
Agartala,icon,2026-07-08T21:00:00,333,28.9,1.0,11.9
Agartala,icon,2026-07-08T22:00:00,334,27.6,0.9,13.9
Agartala,icon,2026-07-08T23:00:00,335,26.5,0.8,15.4
Agartala,icon,2026-07-09T00:00:00,336,25.6,0.5,15.9
Agartala,icon,2026-07-09T01:00:00,337,25.0,0.1,15.4
Agartala,icon,2026-07-09T02:00:00,338,24.9,0.0,13.9
Agartala,icon,2026-07-09T03:00:00,339,25.0,0.0,11.9
Agartala,icon,2026-07-09T04:00:00,340,25.6,0.0,9.9
Agartala,icon,2026-07-09T05:00:00,341,26.5,0.0,8.4
Agartala,icon,2026-07-09T06:00:00,342,27.6,0.0,7.9
Agartala,icon,2026-07-09T07:00:00,343,28.9,0.0,8.4
Agartala,icon,2026-07-09T08:00:00,344,30.4,0.0,9.9
Agartala,icon,2026-07-09T09:00:00,345,31.8,0.0,11.9
Agartala,icon,2026-07-09T10:00:00,346,33.1,0.0,13.9
Agartala,icon,2026-07-09T11:00:00,347,34.2,0.0,15.4
Agartala,icon,2026-07-09T12:00:00,348,35.1,0.0,15.9
Agartala,icon,2026-07-09T13:00:00,349,35.7,0.0,15.4
Agartala,icon,2026-07-09T14:00:00,350,35.9,0.0,13.9
Agartala,icon,2026-07-09T15:00:00,351,35.7,0.0,11.9
Agartala,icon,2026-07-09T16:00:00,352,35.1,0.0,9.9
Agartala,icon,2026-07-09T17:00:00,353,34.2,0.0,8.4
Agartala,icon,2026-07-09T18:00:00,354,33.1,0.0,7.9
Agartala,icon,2026-07-09T19:00:00,355,31.8,0.0,8.4
Agartala,icon,2026-07-09T20:00:00,356,30.4,0.0,9.9
Agartala,icon,2026-07-09T21:00:00,357,28.9,0.0,11.9
Agartala,icon,2026-07-09T22:00:00,358,27.6,0.0,13.9
Agartala,icon,2026-07-09T23:00:00,359,26.5,0.0,15.4
Agartala,icon,2026-07-10T00:00:00,360,25.6,0.0,15.9
Agartala,icon,2026-07-10T01:00:00,361,25.0,0.0,15.4
Agartala,icon,2026-07-10T02:00:00,362,24.9,0.0,13.9
Agartala,icon,2026-07-10T03:00:00,363,25.0,0.0,11.9
Agartala,icon,2026-07-10T04:00:00,364,25.6,0.0,9.9
Agartala,icon,2026-07-10T05:00:00,365,26.5,0.1,8.4
Agartala,icon,2026-07-10T06:00:00,366,27.6,0.5,7.9
Agartala,icon,2026-07-10T07:00:00,367,28.9,0.8,8.4
Agartala,icon,2026-07-10T08:00:00,368,30.4,0.9,9.9
Agartala,icon,2026-07-10T09:00:00,369,31.8,1.0,11.9
Agartala,icon,2026-07-10T10:00:00,370,33.1,0.9,13.9
Agartala,icon,2026-07-10T11:00:00,371,34.2,0.8,15.4
Agartala,icon,2026-07-10T12:00:00,372,35.1,0.5,15.9
Agartala,icon,2026-07-10T13:00:00,373,35.7,0.1,15.4
Agartala,icon,2026-07-10T14:00:00,374,35.9,0.0,13.9
Agartala,icon,2026-07-10T15:00:00,375,35.7,0.0,11.9
Agartala,icon,2026-07-10T16:00:00,376,35.1,0.0,9.9
Agartala,icon,2026-07-10T17:00:00,377,34.2,0.0,8.4
Agartala,icon,2026-07-10T18:00:00,378,33.1,0.0,7.9
Agartala,icon,2026-07-10T19:00:00,379,31.8,0.0,8.4
Agartala,icon,2026-07-10T20:00:00,380,30.4,0.0,9.9
Agartala,icon,2026-07-10T21:00:00,381,28.9,0.0,11.9
Agartala,icon,2026-07-10T22:00:00,382,27.6,0.0,13.9
Agartala,icon,2026-07-10T23:00:00,383,26.5,0.0,15.4
Agartala,icon,2026-07-11T00:00:00,384,25.6,0.0,15.9
Agartala,icon,2026-07-11T01:00:00,385,25.0,0.0,15.4
Agartala,icon,2026-07-11T02:00:00,386,24.9,0.0,13.9
Agartala,icon,2026-07-11T03:00:00,387,25.0,0.0,11.9
Agartala,icon,2026-07-11T04:00:00,388,25.6,0.0,9.9
Agartala,icon,2026-07-11T05:00:00,389,26.5,0.0,8.4
Agartala,icon,2026-07-11T06:00:00,390,27.6,0.0,7.9
Agartala,icon,2026-07-11T07:00:00,391,28.9,0.0,8.4
Agartala,icon,2026-07-11T08:00:00,392,30.4,0.0,9.9
Agartala,icon,2026-07-11T09:00:00,393,31.8,0.0,11.9
Agartala,icon,2026-07-11T10:00:00,394,33.1,0.0,13.9
Agartala,icon,2026-07-11T11:00:00,395,34.2,0.0,15.4
Agartala,icon,2026-07-11T12:00:00,396,35.1,0.0,15.9
Agartala,icon,2026-07-11T13:00:00,397,35.7,0.0,15.4
