city,model,datetime,lead_hours,temperature,rainfall,wind_speed
Agartala,gfs,2026-06-27T11:00:00,59,35.0,0.0,15.7
Agartala,gfs,2026-06-27T12:00:00,60,35.9,0.0,16.2
Agartala,gfs,2026-06-27T13:00:00,61,36.5,0.0,15.7
Agartala,gfs,2026-06-27T14:00:00,62,36.7,0.0,14.2
Agartala,gfs,2026-06-27T15:00:00,63,36.5,0.0,12.2
Agartala,gfs,2026-06-27T16:00:00,64,35.9,0.0,10.2
Agartala,gfs,2026-06-27T17:00:00,65,35.0,0.0,8.7
Agartala,gfs,2026-06-27T18:00:00,66,33.9,0.0,8.2
Agartala,gfs,2026-06-27T19:00:00,67,32.6,0.0,8.7
Agartala,gfs,2026-06-27T20:00:00,68,31.2,0.0,10.2
Agartala,gfs,2026-06-27T21:00:00,69,29.7,0.0,12.2
Agartala,gfs,2026-06-27T22:00:00,70,28.4,0.0,14.2
Agartala,gfs,2026-06-27T23:00:00,71,27.3,0.0,15.7
Agartala,gfs,2026-06-28T00:00:00,72,26.4,0.0,16.2
Agartala,gfs,2026-06-28T01:00:00,73,25.8,0.0,15.7
Agartala,gfs,2026-06-28T02:00:00,74,25.7,0.0,14.2
Agartala,gfs,2026-06-28T03:00:00,75,25.8,0.0,12.2
Agartala,gfs,2026-06-28T04:00:00,76,26.4,0.0,10.2
Agartala,gfs,2026-06-28T05:00:00,77,27.3,0.1,8.7
Agartala,gfs,2026-06-28T06:00:00,78,28.4,0.5,8.2
Agartala,gfs,2026-06-28T07:00:00,79,29.7,0.8,8.7
Agartala,gfs,2026-06-28T08:00:00,80,31.2,0.9,10.2
Agartala,gfs,2026-06-28T09:00:00,81,32.6,1.0,12.2
Agartala,gfs,2026-06-28T10:00:00,82,33.9,0.9,14.2
Agartala,gfs,2026-06-28T11:00:00,83,35.0,0.8,15.7
Agartala,gfs,2026-06-28T12:00:00,84,35.9,0.5,16.2
Agartala,gfs,2026-06-28T13:00:00,85,36.5,0.1,15.7
Agartala,gfs,2026-06-28T14:00:00,86,36.7,0.0,14.2
Agartala,gfs,2026-06-28T15:00:00,87,36.5,0.0,12.2
Agartala,gfs,2026-06-28T16:00:00,88,35.9,0.0,10.2
Agartala,gfs,2026-06-28T17:00:00,89,35.0,0.0,8.7
Agartala,gfs,2026-06-28T18:00:00,90,33.9,0.0,8.2
Agartala,gfs,2026-06-28T19:00:00,91,32.6,0.0,8.7
Agartala,gfs,2026-06-28T20:00:00,92,31.2,0.0,10.2
Agartala,gfs,2026-06-28T21:00:00,93,29.7,0.0,12.2
Agartala,gfs,2026-06-28T22:00:00,94,28.4,0.0,14.2
Agartala,gfs,2026-06-28T23:00:00,95,27.3,0.0,15.7
Agartala,gfs,2026-06-29T00:00:00,96,26.4,0.0,16.2
Agartala,gfs,2026-06-29T01:00:00,97,25.8,0.0,15.7
Agartala,gfs,2026-06-29T02:00:00,98,25.7,0.0,14.2
Agartala,gfs,2026-06-29T03:00:00,99,25.8,0.0,12.2
Agartala,gfs,2026-06-29T04:00:00,100,26.4,0.0,10.2
Agartala,gfs,2026-06-29T05:00:00,101,27.3,0.0,8.7
Agartala,gfs,2026-06-29T06:00:00,102,28.4,0.0,8.2
Agartala,gfs,2026-06-29T07:00:00,103,29.7,0.0,8.7
Agartala,gfs,2026-06-29T08:00:00,104,31.2,0.0,10.2
Agartala,gfs,2026-06-29T09:00:00,105,32.6,0.0,12.2
Agartala,gfs,2026-06-29T10:00:00,106,33.9,0.0,14.2
Agartala,gfs,2026-06-29T11:00:00,107,35.0,0.0,15.7
Agartala,gfs,2026-06-29T12:00:00,108,35.9,0.0,16.2
Agartala,gfs,2026-06-29T13:00:00,109,36.5,0.0,15.7
Agartala,gfs,2026-06-29T14:00:00,110,36.7,0.0,14.2
Agartala,gfs,2026-06-29T15:00:00,111,36.5,0.0,12.2
Agartala,gfs,2026-06-29T16:00:00,112,35.9,0.0,10.2
Agartala,gfs,2026-06-29T17:00:00,113,35.0,0.1,8.7
Agartala,gfs,2026-06-29T18:00:00,114,33.9,0.5,8.2
Agartala,gfs,2026-06-29T19:00:00,115,32.6,0.8,8.7
Agartala,gfs,2026-06-29T20:00:00,116,31.2,0.9,10.2
Agartala,gfs,2026-06-29T21:00:00,117,29.7,1.0,12.2
Agartala,gfs,2026-06-29T22:00:00,118,28.4,0.9,14.2
Agartala,gfs,2026-06-29T23:00:00,119,27.3,0.8,15.7
Agartala,gfs,2026-06-30T00:00:00,120,26.4,0.5,16.2
Agartala,gfs,2026-06-30T01:00:00,121,25.8,0.1,15.7
Agartala,gfs,2026-06-30T02:00:00,122,25.7,0.0,14.2
Agartala,gfs,2026-06-30T03:00:00,123,25.8,0.0,12.2
Agartala,gfs,2026-06-30T04:00:00,124,26.4,0.0,10.2
Agartala,gfs,2026-06-30T05:00:00,125,27.3,0.0,8.7
Agartala,gfs,2026-06-30T06:00:00,126,28.4,0.0,8.2
Agartala,gfs,2026-06-30T07:00:00,127,29.7,0.0,8.7
Agartala,gfs,2026-06-30T08:00:00,128,31.2,0.0,10.2
Agartala,gfs,2026-06-30T09:00:00,129,32.6,0.0,12.2
Agartala,gfs,2026-06-30T10:00:00,130,33.9,0.0,14.2
Agartala,gfs,2026-06-30T11:00:00,131,35.0,0.0,15.7
Agartala,gfs,2026-06-30T12:00:00,132,35.9,0.0,16.2
Agartala,gfs,2026-06-30T13:00:00,133,36.5,0.0,15.7
Agartala,gfs,2026-06-30T14:00:00,134,36.7,0.0,14.2
Agartala,gfs,2026-06-30T15:00:00,135,36.5,0.0,12.2
Agartala,gfs,2026-06-30T16:00:00,136,35.9,0.0,10.2
Agartala,gfs,2026-06-30T17:00:00,137,35.0,0.0,8.7
Agartala,gfs,2026-06-30T18:00:00,138,33.9,0.0,8.2
Agartala,gfs,2026-06-30T19:00:00,139,32.6,0.0,8.7
Agartala,gfs,2026-06-30T20:00:00,140,31.2,0.0,10.2
Agartala,gfs,2026-06-30T21:00:00,141,29.7,0.0,12.2
Agartala,gfs,2026-06-30T22:00:00,142,28.4,0.0,14.2
Agartala,gfs,2026-06-30T23:00:00,143,27.3,0.0,15.7
Agartala,gfs,2026-07-01T00:00:00,144,26.4,0.0,16.2
Agartala,gfs,2026-07-01T01:00:00,145,25.8,0.0,15.7
Agartala,gfs,2026-07-01T02:00:00,146,25.7,0.0,14.2
Agartala,gfs,2026-07-01T03:00:00,147,25.8,0.0,12.2
Agartala,gfs,2026-07-01T04:00:00,148,26.4,0.0,10.2
Agartala,gfs,2026-07-01T05:00:00,149,27.3,0.1,8.7
Agartala,gfs,2026-07-01T06:00:00,150,28.4,0.5,8.2
Agartala,gfs,2026-07-01T07:00:00,151,29.7,0.8,8.7
Agartala,gfs,2026-07-01T08:00:00,152,31.2,0.9,10.2
Agartala,gfs,2026-07-01T09:00:00,153,32.6,1.0,12.2
Agartala,gfs,2026-07-01T10:00:00,154,33.9,0.9,14.2
Agartala,gfs,2026-07-01T11:00:00,155,35.0,0.8,15.7
Agartala,gfs,2026-07-01T12:00:00,156,35.9,0.5,16.2
Agartala,gfs,2026-07-01T13:00:00,157,36.5,0.1,15.7
Agartala,gfs,2026-07-01T14:00:00,158,36.7,0.0,14.2
Agartala,gfs,2026-07-01T15:00:00,159,36.5,0.0,12.2
Agartala,gfs,2026-07-01T16:00:00,160,35.9,0.0,10.2
Agartala,gfs,2026-07-01T17:00:00,161,35.0,0.0,8.7
Agartala,gfs,2026-07-01T18:00:00,162,33.9,0.0,8.2
Agartala,gfs,2026-07-01T19:00:00,163,32.6,0.0,8.7
Agartala,gfs,2026-07-01T20:00:00,164,31.2,0.0,10.2
Agartala,gfs,2026-07-01T21:00:00,165,29.7,0.0,12.2
Agartala,gfs,2026-07-01T22:00:00,166,28.4,0.0,14.2
Agartala,gfs,2026-07-01T23:00:00,167,27.3,0.0,15.7
Agartala,gfs,2026-07-02T00:00:00,168,26.4,0.0,16.2
Agartala,gfs,2026-07-02T01:00:00,169,25.8,0.0,15.7
Agartala,gfs,2026-07-02T02:00:00,170,25.7,0.0,14.2
Agartala,gfs,2026-07-02T03:00:00,171,25.8,0.0,12.2
Agartala,gfs,2026-07-02T04:00:00,172,26.4,0.0,10.2
Agartala,gfs,2026-07-02T05:00:00,173,27.3,0.0,8.7
Agartala,gfs,2026-07-02T06:00:00,174,28.4,0.0,8.2
Agartala,gfs,2026-07-02T07:00:00,175,29.7,0.0,8.7
Agartala,gfs,2026-07-02T08:00:00,176,31.2,0.0,10.2
Agartala,gfs,2026-07-02T09:00:00,177,32.6,0.0,12.2
Agartala,gfs,2026-07-02T10:00:00,178,33.9,0.0,14.2
Agartala,gfs,2026-07-02T11:00:00,179,35.0,0.0,15.7
Agartala,gfs,2026-07-02T12:00:00,180,35.9,0.0,16.2
Agartala,gfs,2026-07-02T13:00:00,181,36.5,0.0,15.7
Agartala,gfs,2026-07-02T14:00:00,182,36.7,0.0,14.2
Agartala,gfs,2026-07-02T15:00:00,183,36.5,0.0,12.2
Agartala,gfs,2026-07-02T16:00:00,184,35.9,0.0,10.2
Agartala,gfs,2026-07-02T17:00:00,185,35.0,0.1,8.7
Agartala,gfs,2026-07-02T18:00:00,186,33.9,0.5,8.2
Agartala,gfs,2026-07-02T19:00:00,187,32.6,0.8,8.7
Agartala,gfs,2026-07-02T20:00:00,188,31.2,0.9,10.2
Agartala,gfs,2026-07-02T21:00:00,189,29.7,1.0,12.2
Agartala,gfs,2026-07-02T22:00:00,190,28.4,0.9,14.2
Agartala,gfs,2026-07-02T23:00:00,191,27.3,0.8,15.7
Agartala,gfs,2026-07-03T00:00:00,192,26.4,0.5,16.2
Agartala,gfs,2026-07-03T01:00:00,193,25.8,0.1,15.7
Agartala,gfs,2026-07-03T02:00:00,194,25.7,0.0,14.2
Agartala,gfs,2026-07-03T03:00:00,195,25.8,0.0,12.2
Agartala,gfs,2026-07-03T04:00:00,196,26.4,0.0,10.2
Agartala,gfs,2026-07-03T05:00:00,197,27.3,0.0,8.7
Agartala,gfs,2026-07-03T06:00:00,198,28.4,0.0,8.2
Agartala,gfs,2026-07-03T07:00:00,199,29.7,0.0,8.7
Agartala,gfs,2026-07-03T08:00:00,200,31.2,0.0,10.2
Agartala,gfs,2026-07-03T09:00:00,201,32.6,0.0,12.2
Agartala,gfs,2026-07-03T10:00:00,202,33.9,0.0,14.2
Agartala,gfs,2026-07-03T11:00:00,203,35.0,0.0,15.7
Agartala,gfs,2026-07-03T12:00:00,204,35.9,0.0,16.2
Agartala,gfs,2026-07-03T13:00:00,205,36.5,0.0,15.7
Agartala,gfs,2026-07-03T14:00:00,206,36.7,0.0,14.2
Agartala,gfs,2026-07-03T15:00:00,207,36.5,0.0,12.2
Agartala,gfs,2026-07-03T16:00:00,208,35.9,0.0,10.2
Agartala,gfs,2026-07-03T17:00:00,209,35.0,0.0,8.7
Agartala,gfs,2026-07-03T18:00:00,210,33.9,0.0,8.2
Agartala,gfs,2026-07-03T19:00:00,211,32.6,0.0,8.7
Agartala,gfs,2026-07-03T20:00:00,212,31.2,0.0,10.2
Agartala,gfs,2026-07-03T21:00:00,213,29.7,0.0,12.2
Agartala,gfs,2026-07-03T22:00:00,214,28.4,0.0,14.2
Agartala,gfs,2026-07-03T23:00:00,215,27.3,0.0,15.7
Agartala,gfs,2026-07-04T00:00:00,216,26.4,0.0,16.2
Agartala,gfs,2026-07-04T01:00:00,217,25.8,0.0,15.7
Agartala,gfs,2026-07-04T02:00:00,218,25.7,0.0,14.2
Agartala,gfs,2026-07-04T03:00:00,219,25.8,0.0,12.2
Agartala,gfs,2026-07-04T04:00:00,220,26.4,0.0,10.2
Agartala,gfs,2026-07-04T05:00:00,221,27.3,0.1,8.7
Agartala,gfs,2026-07-04T06:00:00,222,28.4,0.5,8.2
Agartala,gfs,2026-07-04T07:00:00,223,29.7,0.8,8.7
Agartala,gfs,2026-07-04T08:00:00,224,31.2,0.9,10.2
Agartala,gfs,2026-07-04T09:00:00,225,32.6,1.0,12.2
Agartala,gfs,2026-07-04T10:00:00,226,33.9,0.9,14.2
Agartala,gfs,2026-07-04T11:00:00,227,35.0,0.8,15.7
Agartala,gfs,2026-07-04T12:00:00,228,35.9,0.5,16.2
Agartala,gfs,2026-07-04T13:00:00,229,36.5,0.1,15.7
Agartala,gfs,2026-07-04T14:00:00,230,36.7,0.0,14.2
Agartala,gfs,2026-07-04T15:00:00,231,36.5,0.0,12.2
Agartala,gfs,2026-07-04T16:00:00,232,35.9,0.0,10.2
Agartala,gfs,2026-07-04T17:00:00,233,35.0,0.0,8.7
Agartala,gfs,2026-07-04T18:00:00,234,33.9,0.0,8.2
Agartala,gfs,2026-07-04T19:00:00,235,32.6,0.0,8.7
Agartala,gfs,2026-07-04T20:00:00,236,31.2,0.0,10.2
Agartala,gfs,2026-07-04T21:00:00,237,29.7,0.0,12.2
Agartala,gfs,2026-07-04T22:00:00,238,28.4,0.0,14.2
Agartala,gfs,2026-07-04T23:00:00,239,27.3,0.0,15.7
Agartala,gfs,2026-07-05T00:00:00,240,26.4,0.0,16.2
Agartala,gfs,2026-07-05T01:00:00,241,25.8,0.0,15.7
Agartala,gfs,2026-07-05T02:00:00,242,25.7,0.0,14.2
Agartala,gfs,2026-07-05T03:00:00,243,25.8,0.0,12.2
Agartala,gfs,2026-07-05T04:00:00,244,26.4,0.0,10.2
Agartala,gfs,2026-07-05T05:00:00,245,27.3,0.0,8.7
Agartala,gfs,2026-07-05T06:00:00,246,28.4,0.0,8.2
Agartala,gfs,2026-07-05T07:00:00,247,29.7,0.0,8.7
Agartala,gfs,2026-07-05T08:00:00,248,31.2,0.0,10.2
Agartala,gfs,2026-07-05T09:00:00,249,32.6,0.0,12.2
Agartala,gfs,2026-07-05T10:00:00,250,33.9,0.0,14.2
Agartala,gfs,2026-07-05T11:00:00,251,35.0,0.0,15.7
Agartala,gfs,2026-07-05T12:00:00,252,35.9,0.0,16.2
Agartala,gfs,2026-07-05T13:00:00,253,36.5,0.0,15.7
Agartala,gfs,2026-07-05T14:00:00,254,36.7,0.0,14.2
Agartala,gfs,2026-07-05T15:00:00,255,36.5,0.0,12.2
Agartala,gfs,2026-07-05T16:00:00,256,35.9,0.0,10.2
Agartala,gfs,2026-07-05T17:00:00,257,35.0,0.1,8.7
Agartala,gfs,2026-07-05T18:00:00,258,33.9,0.5,8.2
Agartala,gfs,2026-07-05T19:00:00,259,32.6,0.8,8.7
Agartala,gfs,2026-07-05T20:00:00,260,31.2,0.9,10.2
Agartala,gfs,2026-07-05T21:00:00,261,29.7,1.0,12.2
Agartala,gfs,2026-07-05T22:00:00,262,28.4,0.9,14.2
Agartala,gfs,2026-07-05T23:00:00,263,27.3,0.8,15.7
Agartala,gfs,2026-07-06T00:00:00,264,26.4,0.5,16.2
Agartala,gfs,2026-07-06T01:00:00,265,25.8,0.1,15.7
Agartala,gfs,2026-07-06T02:00:00,266,25.7,0.0,14.2
Agartala,gfs,2026-07-06T03:00:00,267,25.8,0.0,12.2
Agartala,gfs,2026-07-06T04:00:00,268,26.4,0.0,10.2
Agartala,gfs,2026-07-06T05:00:00,269,27.3,0.0,8.7
Agartala,gfs,2026-07-06T06:00:00,270,28.4,0.0,8.2
Agartala,gfs,2026-07-06T07:00:00,271,29.7,0.0,8.7
Agartala,gfs,2026-07-06T08:00:00,272,31.2,0.0,10.2
Agartala,gfs,2026-07-06T09:00:00,273,32.6,0.0,12.2
Agartala,gfs,2026-07-06T10:00:00,274,33.9,0.0,14.2
Agartala,gfs,2026-07-06T11:00:00,275,35.0,0.0,15.7
Agartala,gfs,2026-07-06T12:00:00,276,35.9,0.0,16.2
Agartala,gfs,2026-07-06T13:00:00,277,36.5,0.0,15.7
Agartala,gfs,2026-07-06T14:00:00,278,36.7,0.0,14.2
Agartala,gfs,2026-07-06T15:00:00,279,36.5,0.0,12.2
Agartala,gfs,2026-07-06T16:00:00,280,35.9,0.0,10.2
Agartala,gfs,2026-07-06T17:00:00,281,35.0,0.0,8.7
Agartala,gfs,2026-07-06T18:00:00,282,33.9,0.0,8.2
Agartala,gfs,2026-07-06T19:00:00,283,32.6,0.0,8.7
Agartala,gfs,2026-07-06T20:00:00,284,31.2,0.0,10.2
Agartala,gfs,2026-07-06T21:00:00,285,29.7,0.0,12.2
Agartala,gfs,2026-07-06T22:00:00,286,28.4,0.0,14.2
Agartala,gfs,2026-07-06T23:00:00,287,27.3,0.0,15.7
Agartala,gfs,2026-07-07T00:00:00,288,26.4,0.0,16.2
Agartala,gfs,2026-07-07T01:00:00,289,25.8,0.0,15.7
Agartala,gfs,2026-07-07T02:00:00,290,25.7,0.0,14.2
Agartala,gfs,2026-07-07T03:00:00,291,25.8,0.0,12.2
Agartala,gfs,2026-07-07T04:00:00,292,26.4,0.0,10.2
Agartala,gfs,2026-07-07T05:00:00,293,27.3,0.1,8.7
Agartala,gfs,2026-07-07T06:00:00,294,28.4,0.5,8.2
Agartala,gfs,2026-07-07T07:00:00,295,29.7,0.8,8.7
Agartala,gfs,2026-07-07T08:00:00,296,31.2,0.9,10.2
Agartala,gfs,2026-07-07T09:00:00,297,32.6,1.0,12.2
Agartala,gfs,2026-07-07T10:00:00,298,33.9,0.9,14.2
Agartala,gfs,2026-07-07T11:00:00,299,35.0,0.8,15.7
Agartala,gfs,2026-07-07T12:00:00,300,35.9,0.5,16.2
Agartala,gfs,2026-07-07T13:00:00,301,36.5,0.1,15.7
Agartala,gfs,2026-07-07T14:00:00,302,36.7,0.0,14.2
Agartala,gfs,2026-07-07T15:00:00,303,36.5,0.0,12.2
Agartala,gfs,2026-07-07T16:00:00,304,35.9,0.0,10.2
Agartala,gfs,2026-07-07T17:00:00,305,35.0,0.0,8.7
Agartala,gfs,2026-07-07T18:00:00,306,33.9,0.0,8.2
Agartala,gfs,2026-07-07T19:00:00,307,32.6,0.0,8.7
Agartala,gfs,2026-07-07T20:00:00,308,31.2,0.0,10.2
Agartala,gfs,2026-07-07T21:00:00,309,29.7,0.0,12.2
Agartala,gfs,2026-07-07T22:00:00,310,28.4,0.0,14.2
Agartala,gfs,2026-07-07T23:00:00,311,27.3,0.0,15.7
Agartala,gfs,2026-07-08T00:00:00,312,26.4,0.0,16.2
Agartala,gfs,2026-07-08T01:00:00,313,25.8,0.0,15.7
Agartala,gfs,2026-07-08T02:00:00,314,25.7,0.0,14.2
Agartala,gfs,2026-07-08T03:00:00,315,25.8,0.0,12.2
Agartala,gfs,2026-07-08T04:00:00,316,26.4,0.0,10.2
Agartala,gfs,2026-07-08T05:00:00,317,27.3,0.0,8.7
Agartala,gfs,2026-07-08T06:00:00,318,28.4,0.0,8.2
Agartala,gfs,2026-07-08T07:00:00,319,29.7,0.0,8.7
Agartala,gfs,2026-07-08T08:00:00,320,31.2,0.0,10.2
Agartala,gfs,2026-07-08T09:00:00,321,32.6,0.0,12.2
Agartala,gfs,2026-07-08T10:00:00,322,33.9,0.0,14.2
Agartala,gfs,2026-07-08T11:00:00,323,35.0,0.0,15.7
Agartala,gfs,2026-07-08T12:00:00,324,35.9,0.0,16.2
Agartala,gfs,2026-07-08T13:00:00,325,36.5,0.0,15.7
Agartala,gfs,2026-07-08T14:00:00,326,36.7,0.0,14.2
Agartala,gfs,2026-07-08T15:00:00,327,36.5,0.0,12.2
Agartala,gfs,2026-07-08T16:00:00,328,35.9,0.0,10.2
Agartala,gfs,2026-07-08T17:00:00,329,35.0,0.1,8.7
Agartala,gfs,2026-07-08T18:00:00,330,33.9,0.5,8.2
Agartala,gfs,2026-07-08T19:00:00,331,32.6,0.8,8.7
Agartala,gfs,2026-07-08T20:00:00,332,31.2,0.9,10.2
Agartala,gfs,2026-07-08T21:00:00,333,29.7,1.0,12.2
Agartala,gfs,2026-07-08T22:00:00,334,28.4,0.9,14.2
Agartala,gfs,2026-07-08T23:00:00,335,27.3,0.8,15.7
Agartala,gfs,2026-07-09T00:00:00,336,26.4,0.5,16.2
Agartala,gfs,2026-07-09T01:00:00,337,25.8,0.1,15.7
Agartala,gfs,2026-07-09T02:00:00,338,25.7,0.0,14.2
Agartala,gfs,2026-07-09T03:00:00,339,25.8,0.0,12.2
Agartala,gfs,2026-07-09T04:00:00,340,26.4,0.0,10.2
Agartala,gfs,2026-07-09T05:00:00,341,27.3,0.0,8.7
Agartala,gfs,2026-07-09T06:00:00,342,28.4,0.0,8.2
Agartala,gfs,2026-07-09T07:00:00,343,29.7,0.0,8.7
Agartala,gfs,2026-07-09T08:00:00,344,31.2,0.0,10.2
Agartala,gfs,2026-07-09T09:00:00,345,32.6,0.0,12.2
Agartala,gfs,2026-07-09T10:00:00,346,33.9,0.0,14.2
Agartala,gfs,2026-07-09T11:00:00,347,35.0,0.0,15.7
Agartala,gfs,2026-07-09T12:00:00,348,35.9,0.0,16.2
Agartala,gfs,2026-07-09T13:00:00,349,36.5,0.0,15.7
Agartala,gfs,2026-07-09T14:00:00,350,36.7,0.0,14.2
Agartala,gfs,2026-07-09T15:00:00,351,36.5,0.0,12.2
Agartala,gfs,2026-07-09T16:00:00,352,35.9,0.0,10.2
Agartala,gfs,2026-07-09T17:00:00,353,35.0,0.0,8.7
Agartala,gfs,2026-07-09T18:00:00,354,33.9,0.0,8.2
Agartala,gfs,2026-07-09T19:00:00,355,32.6,0.0,8.7
Agartala,gfs,2026-07-09T20:00:00,356,31.2,0.0,10.2
Agartala,gfs,2026-07-09T21:00:00,357,29.7,0.0,12.2
Agartala,gfs,2026-07-09T22:00:00,358,28.4,0.0,14.2
Agartala,gfs,2026-07-09T23:00:00,359,27.3,0.0,15.7
Agartala,gfs,2026-07-10T00:00:00,360,26.4,0.0,16.2
Agartala,gfs,2026-07-10T01:00:00,361,25.8,0.0,15.7
Agartala,gfs,2026-07-10T02:00:00,362,25.7,0.0,14.2
Agartala,gfs,2026-07-10T03:00:00,363,25.8,0.0,12.2
Agartala,gfs,2026-07-10T04:00:00,364,26.4,0.0,10.2
Agartala,gfs,2026-07-10T05:00:00,365,27.3,0.1,8.7
Agartala,gfs,2026-07-10T06:00:00,366,28.4,0.5,8.2
Agartala,gfs,2026-07-10T07:00:00,367,29.7,0.8,8.7
Agartala,gfs,2026-07-10T08:00:00,368,31.2,0.9,10.2
Agartala,gfs,2026-07-10T09:00:00,369,32.6,1.0,12.2
Agartala,gfs,2026-07-10T10:00:00,370,33.9,0.9,14.2
Agartala,gfs,2026-07-10T11:00:00,371,35.0,0.8,15.7
Agartala,gfs,2026-07-10T12:00:00,372,35.9,0.5,16.2
Agartala,gfs,2026-07-10T13:00:00,373,36.5,0.1,15.7
Agartala,gfs,2026-07-10T14:00:00,374,36.7,0.0,14.2
Agartala,gfs,2026-07-10T15:00:00,375,36.5,0.0,12.2
Agartala,gfs,2026-07-10T16:00:00,376,35.9,0.0,10.2
Agartala,gfs,2026-07-10T17:00:00,377,35.0,0.0,8.7
Agartala,gfs,2026-07-10T18:00:00,378,33.9,0.0,8.2
Agartala,gfs,2026-07-10T19:00:00,379,32.6,0.0,8.7
Agartala,gfs,2026-07-10T20:00:00,380,31.2,0.0,10.2
Agartala,gfs,2026-07-10T21:00:00,381,29.7,0.0,12.2
Agartala,gfs,2026-07-10T22:00:00,382,28.4,0.0,14.2
Agartala,gfs,2026-07-10T23:00:00,383,27.3,0.0,15.7
Agartala,gfs,2026-07-11T00:00:00,384,26.4,0.0,16.2
Agartala,gfs,2026-07-11T01:00:00,385,25.8,0.0,15.7
Agartala,gfs,2026-07-11T02:00:00,386,25.7,0.0,14.2
