city,model,datetime,lead_hours,temperature,rainfall,wind_speed
Chennai,gem,2026-09-26T01:00:00,73,26.4,0.0,15.5
Chennai,gem,2026-09-26T02:00:00,74,27.0,0.0,15.8
Chennai,gem,2026-09-26T03:00:00,75,28.4,0.0,15.8
Chennai,gem,2026-09-26T04:00:00,76,29.9,0.0,15.8
Chennai,gem,2026-09-26T05:00:00,77,31.3,0.0,13.7
Chennai,gem,2026-09-26T06:00:00,78,32.5,0.0,8.3
Chennai,gem,2026-09-26T07:00:00,79,33.4,0.0,4.3
Chennai,gem,2026-09-26T08:00:00,80,33.7,0.0,7.9
Chennai,gem,2026-09-26T09:00:00,81,33.2,0.0,13.0
Chennai,gem,2026-09-26T10:00:00,82,31.1,0.5,10.4
Chennai,gem,2026-09-26T11:00:00,83,29.8,0.2,14.4
Chennai,gem,2026-09-26T12:00:00,84,29.5,0.0,14.8
Chennai,gem,2026-09-26T13:00:00,85,28.3,0.3,15.5
Chennai,gem,2026-09-26T14:00:00,86,27.2,0.3,16.6
Chennai,gem,2026-09-26T15:00:00,87,26.3,0.3,17.3
Chennai,gem,2026-09-26T16:00:00,88,25.9,0.3,18.0
Chennai,gem,2026-09-26T17:00:00,89,25.7,0.3,18.4
Chennai,gem,2026-09-26T18:00:00,90,25.7,0.3,18.0
Chennai,gem,2026-09-26T19:00:00,91,25.9,0.0,16.2
Chennai,gem,2026-09-26T20:00:00,92,26.3,0.0,13.3
Chennai,gem,2026-09-26T21:00:00,93,26.5,0.0,11.5
Chennai,gem,2026-09-26T22:00:00,94,26.3,0.0,11.2
Chennai,gem,2026-09-26T23:00:00,95,25.9,0.0,11.5
Chennai,gem,2026-09-27T00:00:00,96,25.9,0.0,11.9
Chennai,gem,2026-09-27T01:00:00,97,26.6,0.0,11.9
Chennai,gem,2026-09-27T02:00:00,98,27.7,0.0,11.9
Chennai,gem,2026-09-27T03:00:00,99,28.9,0.0,11.9
Chennai,gem,2026-09-27T04:00:00,100,30.1,0.0,11.5
Chennai,gem,2026-09-27T05:00:00,101,31.3,0.0,11.2
Chennai,gem,2026-09-27T06:00:00,102,32.4,0.0,10.8
Chennai,gem,2026-09-27T07:00:00,103,33.2,0.0,9.7
Chennai,gem,2026-09-27T08:00:00,104,33.7,0.0,8.3
Chennai,gem,2026-09-27T09:00:00,105,33.8,0.0,7.9
Chennai,gem,2026-09-27T10:00:00,106,33.3,0.0,10.1
Chennai,gem,2026-09-27T11:00:00,107,32.3,0.0,13.3
Chennai,gem,2026-09-27T12:00:00,108,31.3,0.0,15.5
Chennai,gem,2026-09-27T13:00:00,109,30.6,0.0,14.8
Chennai,gem,2026-09-27T14:00:00,110,29.8,0.0,12.6
Chennai,gem,2026-09-27T15:00:00,111,29.2,0.0,10.8
Chennai,gem,2026-09-27T16:00:00,112,28.5,0.1,10.1
Chennai,gem,2026-09-27T17:00:00,113,28.0,0.1,10.4
Chennai,gem,2026-09-27T18:00:00,114,27.5,0.1,11.2
Chennai,gem,2026-09-27T19:00:00,115,27.3,0.0,13.7
Chennai,gem,2026-09-27T20:00:00,116,27.3,0.0,17.3
Chennai,gem,2026-09-27T21:00:00,117,27.2,0.0,19.4
Chennai,gem,2026-09-27T22:00:00,118,26.7,0.0,19.1
Chennai,gem,2026-09-27T23:00:00,119,26.2,0.0,17.3
Chennai,gem,2026-09-28T00:00:00,120,26.1,0.0,15.8
Chennai,gem,2026-09-28T01:00:00,121,26.7,0.0,16.2
Chennai,gem,2026-09-28T02:00:00,122,27.6,0.0,16.9
Chennai,gem,2026-09-28T03:00:00,123,28.7,0.0,16.9
Chennai,gem,2026-09-28T04:00:00,124,30.2,0.0,14.8
Chennai,gem,2026-09-28T05:00:00,125,31.9,0.0,11.9
Chennai,gem,2026-09-28T06:00:00,126,33.2,0.0,10.4
Chennai,gem,2026-09-28T07:00:00,127,33.7,0.0,11.9
Chennai,gem,2026-09-28T08:00:00,128,33.8,0.0,14.4
Chennai,gem,2026-09-28T09:00:00,129,33.6,0.0,16.2
Chennai,gem,2026-09-28T10:00:00,130,33.0,0.0,15.5
Chennai,gem,2026-09-28T11:00:00,131,32.1,0.0,13.7
Chennai,gem,2026-09-28T12:00:00,132,31.3,0.0,12.2
Chennai,gem,2026-09-28T13:00:00,133,30.6,0.0,11.5
Chennai,gem,2026-09-28T14:00:00,134,30.0,0.0,11.2
Chennai,gem,2026-09-28T15:00:00,135,29.4,0.0,11.2
Chennai,gem,2026-09-28T16:00:00,136,29.1,0.0,12.2
Chennai,gem,2026-09-28T17:00:00,137,28.8,0.0,13.7
Chennai,gem,2026-09-28T18:00:00,138,28.5,0.0,14.4
Chennai,gem,2026-09-28T19:00:00,139,27.9,0.0,14.4
Chennai,gem,2026-09-28T20:00:00,140,27.3,0.0,13.7
Chennai,gem,2026-09-28T21:00:00,141,26.7,0.0,13.0
Chennai,gem,2026-09-28T22:00:00,142,26.1,0.0,11.9
Chennai,gem,2026-09-28T23:00:00,143,25.6,0.0,10.8
Delhi,gem,2026-09-23T00:00:00,0,23.4,0.0,0.4
Delhi,gem,2026-09-23T01:00:00,1,22.4,0.0,1.8
Delhi,gem,2026-09-23T02:00:00,2,24.3,0.0,4.0
Delhi,gem,2026-09-23T03:00:00,3,27.9,0.0,3.2
Delhi,gem,2026-09-23T04:00:00,4,31.1,0.0,2.2
Delhi,gem,2026-09-23T05:00:00,5,32.4,0.0,0.7
Delhi,gem,2026-09-23T06:00:00,6,33.4,0.0,1.1
Delhi,gem,2026-09-23T07:00:00,7,34.2,0.0,2.5
Delhi,gem,2026-09-23T08:00:00,8,34.9,0.0,5.0
Delhi,gem,2026-09-23T09:00:00,9,35.3,0.0,6.1
Delhi,gem,2026-09-23T10:00:00,10,35.3,0.0,7.2
Delhi,gem,2026-09-23T11:00:00,11,35.0,0.0,7.6
Delhi,gem,2026-09-23T12:00:00,12,34.3,0.0,7.2
Delhi,gem,2026-09-23T13:00:00,13,32.1,0.0,6.1
Delhi,gem,2026-09-23T14:00:00,14,29.8,0.0,6.8
Delhi,gem,2026-09-23T15:00:00,15,28.2,0.0,6.8
Delhi,gem,2026-09-23T16:00:00,16,27.0,0.0,6.1
Delhi,gem,2026-09-23T17:00:00,17,26.0,0.0,4.3
Delhi,gem,2026-09-23T18:00:00,18,25.2,0.0,2.9
Delhi,gem,2026-09-23T19:00:00,19,24.3,0.0,1.4
Delhi,gem,2026-09-23T20:00:00,20,23.5,0.0,0.4
Delhi,gem,2026-09-23T21:00:00,21,22.9,0.0,0.4
Delhi,gem,2026-09-23T22:00:00,22,22.3,0.0,0.7
Delhi,gem,2026-09-23T23:00:00,23,21.9,0.0,2.2
Delhi,gem,2026-09-24T00:00:00,24,21.6,0.0,4.0
Delhi,gem,2026-09-24T01:00:00,25,21.5,0.0,6.8
Delhi,gem,2026-09-24T02:00:00,26,23.6,0.0,13.7
Delhi,gem,2026-09-24T03:00:00,27,26.7,0.0,17.6
Delhi,gem,2026-09-24T04:00:00,28,29.5,0.0,16.2
Delhi,gem,2026-09-24T05:00:00,29,31.5,0.0,14.4
Delhi,gem,2026-09-24T06:00:00,30,32.7,0.0,14.0
Delhi,gem,2026-09-24T07:00:00,31,33.4,0.0,13.7
Delhi,gem,2026-09-24T08:00:00,32,33.9,0.0,14.0
Delhi,gem,2026-09-24T09:00:00,33,34.2,0.0,13.0
Delhi,gem,2026-09-24T10:00:00,34,34.2,0.0,13.0
Delhi,gem,2026-09-24T11:00:00,35,33.7,0.0,14.0
Delhi,gem,2026-09-24T12:00:00,36,32.9,0.0,15.1
Delhi,gem,2026-09-24T13:00:00,37,31.1,0.0,14.4
Delhi,gem,2026-09-24T14:00:00,38,29.7,0.0,15.1
Delhi,gem,2026-09-24T15:00:00,39,28.4,0.0,16.2
Delhi,gem,2026-09-24T16:00:00,40,27.5,0.0,14.4
Delhi,gem,2026-09-24T17:00:00,41,26.7,0.0,14.0
Delhi,gem,2026-09-24T18:00:00,42,25.8,0.0,13.3
Delhi,gem,2026-09-24T19:00:00,43,25.0,0.0,10.4
Delhi,gem,2026-09-24T20:00:00,44,24.3,0.0,7.2
Delhi,gem,2026-09-24T21:00:00,45,23.4,0.0,5.8
Delhi,gem,2026-09-24T22:00:00,46,22.8,0.0,5.0
Delhi,gem,2026-09-24T23:00:00,47,22.2,0.0,4.0
Delhi,gem,2026-09-25T00:00:00,48,21.7,0.0,4.0
Delhi,gem,2026-09-25T01:00:00,49,21.3,0.0,4.3
Delhi,gem,2026-09-25T02:00:00,50,22.8,0.0,3.6
Delhi,gem,2026-09-25T03:00:00,51,25.5,0.0,3.2
Delhi,gem,2026-09-25T04:00:00,52,28.3,0.0,4.7
Delhi,gem,2026-09-25T05:00:00,53,29.9,0.0,7.2
Delhi,gem,2026-09-25T06:00:00,54,31.1,0.0,7.2
Delhi,gem,2026-09-25T07:00:00,55,32.1,0.0,4.0
Delhi,gem,2026-09-25T08:00:00,56,32.9,0.0,1.1
Delhi,gem,2026-09-25T09:00:00,57,33.5,0.0,6.8
Delhi,gem,2026-09-25T10:00:00,58,33.6,0.0,8.6
Delhi,gem,2026-09-25T11:00:00,59,33.4,0.0,8.3
Delhi,gem,2026-09-25T12:00:00,60,32.6,0.0,9.0
Delhi,gem,2026-09-25T13:00:00,61,31.0,0.0,8.6
Delhi,gem,2026-09-25T14:00:00,62,29.3,0.0,9.0
Delhi,gem,2026-09-25T15:00:00,63,28.2,0.0,9.0
Delhi,gem,2026-09-25T16:00:00,64,27.2,0.0,7.9
Delhi,gem,2026-09-25T17:00:00,65,26.3,0.0,11.9
Delhi,gem,2026-09-25T18:00:00,66,25.8,0.0,13.7
Delhi,gem,2026-09-25T19:00:00,67,25.1,0.0,10.1
Delhi,gem,2026-09-25T20:00:00,68,24.5,0.0,7.2
Delhi,gem,2026-09-25T21:00:00,69,23.9,0.0,6.1
Delhi,gem,2026-09-25T22:00:00,70,23.3,0.0,5.8
Delhi,gem,2026-09-25T23:00:00,71,22.8,0.0,5.4
Delhi,gem,2026-09-26T00:00:00,72,22.4,0.0,5.8
Delhi,gem,2026-09-26T01:00:00,73,22.2,0.0,6.8
Delhi,gem,2026-09-26T02:00:00,74,23.9,0.0,7.6
Delhi,gem,2026-09-26T03:00:00,75,26.8,0.0,9.0
Delhi,gem,2026-09-26T04:00:00,76,29.8,0.0,7.9
Delhi,gem,2026-09-26T05:00:00,77,31.8,0.0,6.8
Delhi,gem,2026-09-26T06:00:00,78,33.1,0.0,6.5
Delhi,gem,2026-09-26T07:00:00,79,34.0,0.0,6.8
Delhi,gem,2026-09-26T08:00:00,80,34.7,0.0,7.9
Delhi,gem,2026-09-26T09:00:00,81,35.2,0.0,9.4
Delhi,gem,2026-09-26T10:00:00,82,35.3,0.0,10.4
Delhi,gem,2026-09-26T11:00:00,83,35.1,0.0,11.2
Delhi,gem,2026-09-26T12:00:00,84,34.3,0.0,11.9
Delhi,gem,2026-09-26T13:00:00,85,33.0,0.0,11.9
Delhi,gem,2026-09-26T14:00:00,86,31.2,0.0,11.5
Delhi,gem,2026-09-26T15:00:00,87,29.7,0.0,11.5
Delhi,gem,2026-09-26T16:00:00,88,28.6,0.0,13.0
Delhi,gem,2026-09-26T17:00:00,89,27.7,0.0,14.8
Delhi,gem,2026-09-26T18:00:00,90,26.9,0.0,15.8
Delhi,gem,2026-09-26T19:00:00,91,26.1,0.0,15.8
Delhi,gem,2026-09-26T20:00:00,92,25.4,0.0,14.8
Delhi,gem,2026-09-26T21:00:00,93,24.7,0.0,14.0
Delhi,gem,2026-09-26T22:00:00,94,23.9,0.0,13.3
Delhi,gem,2026-09-26T23:00:00,95,23.2,0.0,12.6
Delhi,gem,2026-09-27T00:00:00,96,22.9,0.0,11.9
Delhi,gem,2026-09-27T01:00:00,97,23.1,0.0,11.5
Delhi,gem,2026-09-27T02:00:00,98,23.6,0.0,10.8
Delhi,gem,2026-09-27T03:00:00,99,24.7,0.0,10.4
Delhi,gem,2026-09-27T04:00:00,100,26.5,0.0,9.7
Delhi,gem,2026-09-27T05:00:00,101,28.8,0.0,8.6
Delhi,gem,2026-09-27T06:00:00,102,30.7,0.0,8.3
Delhi,gem,2026-09-27T07:00:00,103,31.8,0.0,8.6
Delhi,gem,2026-09-27T08:00:00,104,32.6,0.0,9.7
Delhi,gem,2026-09-27T09:00:00,105,32.9,0.0,10.8
Delhi,gem,2026-09-27T10:00:00,106,33.0,0.0,11.5
Delhi,gem,2026-09-27T11:00:00,107,32.6,0.0,12.2
Delhi,gem,2026-09-27T12:00:00,108,31.9,0.0,13.0
Delhi,gem,2026-09-27T13:00:00,109,30.4,0.0,14.0
Delhi,gem,2026-09-27T14:00:00,110,28.5,0.0,15.1
Delhi,gem,2026-09-27T15:00:00,111,26.8,0.0,15.5
Delhi,gem,2026-09-27T16:00:00,112,25.6,0.0,14.4
Delhi,gem,2026-09-27T17:00:00,113,24.6,0.0,12.6
Delhi,gem,2026-09-27T18:00:00,114,23.9,0.0,10.8
Delhi,gem,2026-09-27T19:00:00,115,23.4,0.0,9.7
Delhi,gem,2026-09-27T20:00:00,116,23.0,0.0,9.0
Delhi,gem,2026-09-27T21:00:00,117,22.7,0.0,8.3
Delhi,gem,2026-09-27T22:00:00,118,22.0,0.0,7.2
Delhi,gem,2026-09-27T23:00:00,119,21.3,0.0,5.8
Delhi,gem,2026-09-28T00:00:00,120,21.1,0.0,5.0
Delhi,gem,2026-09-28T01:00:00,121,21.8,0.0,5.8
Delhi,gem,2026-09-28T02:00:00,122,22.9,0.0,6.8
Delhi,gem,2026-09-28T03:00:00,123,24.4,0.0,7.9
Delhi,gem,2026-09-28T04:00:00,124,26.4,0.0,7.9
Delhi,gem,2026-09-28T05:00:00,125,28.6,0.0,7.9
Delhi,gem,2026-09-28T06:00:00,126,30.4,0.0,7.6
Delhi,gem,2026-09-28T07:00:00,127,31.7,0.0,6.8
Delhi,gem,2026-09-28T08:00:00,128,32.5,0.0,6.1
Delhi,gem,2026-09-28T09:00:00,129,33.0,0.0,5.8
Delhi,gem,2026-09-28T10:00:00,130,33.1,0.0,7.2
Delhi,gem,2026-09-28T11:00:00,131,32.9,0.0,9.0
Delhi,gem,2026-09-28T12:00:00,132,32.2,0.0,10.1
Delhi,gem,2026-09-28T13:00:00,133,30.7,0.0,9.4
Delhi,gem,2026-09-28T14:00:00,134,28.8,0.0,7.9
Delhi,gem,2026-09-28T15:00:00,135,27.1,0.0,6.1
Delhi,gem,2026-09-28T16:00:00,136,25.8,0.0,4.7
Delhi,gem,2026-09-28T17:00:00,137,24.8,0.0,3.2
Delhi,gem,2026-09-28T18:00:00,138,23.9,0.0,2.2
Delhi,gem,2026-09-28T19:00:00,139,22.9,0.0,2.2
Delhi,gem,2026-09-28T20:00:00,140,22.1,0.0,2.9
Delhi,gem,2026-09-28T21:00:00,141,21.4,0.0,2.9
Delhi,gem,2026-09-28T22:00:00,142,20.7,0.0,2.2
Delhi,gem,2026-09-28T23:00:00,143,20.2,0.0,1.1
Guwahati,gem,2026-09-23T00:00:00,0,24.7,0.0,4.0
Guwahati,gem,2026-09-23T01:00:00,1,24.5,3.1,7.6
Guwahati,gem,2026-09-23T02:00:00,2,24.7,0.1,7.2
Guwahati,gem,2026-09-23T03:00:00,3,25.5,0.0,5.4
Guwahati,gem,2026-09-23T04:00:00,4,26.4,0.0,4.7
Guwahati,gem,2026-09-23T05:00:00,5,27.6,0.0,7.9
Guwahati,gem,2026-09-23T06:00:00,6,27.8,0.0,9.7
Guwahati,gem,2026-09-23T07:00:00,7,27.8,0.0,10.1
Guwahati,gem,2026-09-23T08:00:00,8,27.9,0.0,8.6
Guwahati,gem,2026-09-23T09:00:00,9,28.3,0.0,7.2
Guwahati,gem,2026-09-23T10:00:00,10,28.4,0.0,7.2
Guwahati,gem,2026-09-23T11:00:00,11,27.9,0.0,7.6
Guwahati,gem,2026-09-23T12:00:00,12,26.9,0.0,7.2
Guwahati,gem,2026-09-23T13:00:00,13,26.5,0.0,7.9
Guwahati,gem,2026-09-23T14:00:00,14,26.2,0.0,7.9
Guwahati,gem,2026-09-23T15:00:00,15,25.9,0.0,7.9
Guwahati,gem,2026-09-23T16:00:00,16,25.4,0.0,7.6
Guwahati,gem,2026-09-23T17:00:00,17,25.0,0.0,6.8
Guwahati,gem,2026-09-23T18:00:00,18,24.6,0.0,5.8
Guwahati,gem,2026-09-23T19:00:00,19,24.1,0.0,5.4
Guwahati,gem,2026-09-23T20:00:00,20,23.9,0.0,6.1
Guwahati,gem,2026-09-23T21:00:00,21,23.8,0.0,6.1
Guwahati,gem,2026-09-23T22:00:00,22,23.6,0.0,6.8
Guwahati,gem,2026-09-23T23:00:00,23,23.6,0.0,7.6
Guwahati,gem,2026-09-24T00:00:00,24,23.7,0.0,7.2
Guwahati,gem,2026-09-24T01:00:00,25,25.1,0.0,6.5
Guwahati,gem,2026-09-24T02:00:00,26,27.0,0.0,7.2
Guwahati,gem,2026-09-24T03:00:00,27,28.6,0.0,8.3
Guwahati,gem,2026-09-24T04:00:00,28,29.7,0.0,8.3
Guwahati,gem,2026-09-24T05:00:00,29,30.2,0.0,9.0
Guwahati,gem,2026-09-24T06:00:00,30,30.8,0.0,9.7
Guwahati,gem,2026-09-24T07:00:00,31,31.7,0.0,9.4
Guwahati,gem,2026-09-24T08:00:00,32,32.1,0.0,8.3
Guwahati,gem,2026-09-24T09:00:00,33,32.0,0.0,7.6
Guwahati,gem,2026-09-24T10:00:00,34,31.5,0.0,7.6
Guwahati,gem,2026-09-24T11:00:00,35,30.5,0.0,5.0
Guwahati,gem,2026-09-24T12:00:00,36,29.0,0.0,4.7
Guwahati,gem,2026-09-24T13:00:00,37,27.9,0.0,5.0
Guwahati,gem,2026-09-24T14:00:00,38,27.4,0.0,5.4
Guwahati,gem,2026-09-24T15:00:00,39,26.9,0.0,4.7
Guwahati,gem,2026-09-24T16:00:00,40,26.3,0.0,3.6
Guwahati,gem,2026-09-24T17:00:00,41,25.7,0.0,4.0
Guwahati,gem,2026-09-24T18:00:00,42,25.2,0.0,3.2
Guwahati,gem,2026-09-24T19:00:00,43,24.9,0.0,3.2
Guwahati,gem,2026-09-24T20:00:00,44,24.5,0.0,3.6
Guwahati,gem,2026-09-24T21:00:00,45,24.1,0.0,3.6
Guwahati,gem,2026-09-24T22:00:00,46,24.0,0.0,3.6
Guwahati,gem,2026-09-24T23:00:00,47,24.1,0.0,4.3
Guwahati,gem,2026-09-25T00:00:00,48,24.0,0.0,4.0
Guwahati,gem,2026-09-25T01:00:00,49,25.6,0.0,2.5
Guwahati,gem,2026-09-25T02:00:00,50,27.8,0.0,1.8
Guwahati,gem,2026-09-25T03:00:00,51,28.6,0.0,2.5
Guwahati,gem,2026-09-25T04:00:00,52,29.5,0.0,2.9
Guwahati,gem,2026-09-25T05:00:00,53,30.7,0.0,4.0
Guwahati,gem,2026-09-25T06:00:00,54,31.7,0.0,5.4
Guwahati,gem,2026-09-25T07:00:00,55,32.7,0.1,6.5
Guwahati,gem,2026-09-25T08:00:00,56,28.2,3.2,9.4
Guwahati,gem,2026-09-25T09:00:00,57,27.6,0.0,3.2
Guwahati,gem,2026-09-25T10:00:00,58,28.0,0.0,1.1
Guwahati,gem,2026-09-25T11:00:00,59,27.6,0.0,5.0
Guwahati,gem,2026-09-25T12:00:00,60,26.4,0.0,5.4
Guwahati,gem,2026-09-25T13:00:00,61,25.7,0.0,5.4
Guwahati,gem,2026-09-25T14:00:00,62,25.0,0.0,4.0
Guwahati,gem,2026-09-25T15:00:00,63,24.7,0.0,3.2
Guwahati,gem,2026-09-25T16:00:00,64,24.6,0.0,4.3
Guwahati,gem,2026-09-25T17:00:00,65,24.6,0.0,4.7
Guwahati,gem,2026-09-25T18:00:00,66,24.4,0.0,5.0
Guwahati,gem,2026-09-25T19:00:00,67,24.1,0.0,5.0
Guwahati,gem,2026-09-25T20:00:00,68,23.7,0.0,4.7
Guwahati,gem,2026-09-25T21:00:00,69,23.4,0.0,4.7
Guwahati,gem,2026-09-25T22:00:00,70,23.0,0.0,4.0
Guwahati,gem,2026-09-25T23:00:00,71,22.8,0.0,4.3
Guwahati,gem,2026-09-26T00:00:00,72,22.8,0.0,4.7
Guwahati,gem,2026-09-26T01:00:00,73,24.5,0.0,3.6
Guwahati,gem,2026-09-26T02:00:00,74,27.2,0.0,1.8
Guwahati,gem,2026-09-26T03:00:00,75,28.5,0.0,2.5
Guwahati,gem,2026-09-26T04:00:00,76,29.3,0.0,2.9
Guwahati,gem,2026-09-26T05:00:00,77,30.1,0.0,4.0
Guwahati,gem,2026-09-26T06:00:00,78,30.8,0.0,4.3
Guwahati,gem,2026-09-26T07:00:00,79,31.3,0.0,5.0
Guwahati,gem,2026-09-26T08:00:00,80,31.8,0.0,5.8
Guwahati,gem,2026-09-26T09:00:00,81,31.9,0.0,5.0
Guwahati,gem,2026-09-26T10:00:00,82,31.7,0.0,2.2
Guwahati,gem,2026-09-26T11:00:00,83,30.8,0.0,1.8
Guwahati,gem,2026-09-26T12:00:00,84,29.2,0.0,2.5
Guwahati,gem,2026-09-26T13:00:00,85,28.3,0.0,2.9
Guwahati,gem,2026-09-26T14:00:00,86,27.3,0.0,4.0
Guwahati,gem,2026-09-26T15:00:00,87,26.6,0.0,4.7
Guwahati,gem,2026-09-26T16:00:00,88,26.4,0.0,5.0
Guwahati,gem,2026-09-26T17:00:00,89,26.5,0.0,5.8
Guwahati,gem,2026-09-26T18:00:00,90,26.5,0.0,6.1
Guwahati,gem,2026-09-26T19:00:00,91,26.5,0.0,6.8
Guwahati,gem,2026-09-26T20:00:00,92,26.4,0.0,7.6
Guwahati,gem,2026-09-26T21:00:00,93,26.3,0.0,7.6
Guwahati,gem,2026-09-26T22:00:00,94,25.7,0.0,5.8
Guwahati,gem,2026-09-26T23:00:00,95,25.1,0.0,3.2
Guwahati,gem,2026-09-27T00:00:00,96,25.0,0.0,1.4
Guwahati,gem,2026-09-27T01:00:00,97,26.0,0.0,1.1
Guwahati,gem,2026-09-27T02:00:00,98,27.7,0.0,1.8
Guwahati,gem,2026-09-27T03:00:00,99,29.2,0.0,2.5
Guwahati,gem,2026-09-27T04:00:00,100,30.5,0.0,3.2
Guwahati,gem,2026-09-27T05:00:00,101,31.6,0.0,4.3
Guwahati,gem,2026-09-27T06:00:00,102,32.5,0.0,5.4
Guwahati,gem,2026-09-27T07:00:00,103,32.9,0.0,6.5
Guwahati,gem,2026-09-27T08:00:00,104,32.9,0.0,7.6
Guwahati,gem,2026-09-27T09:00:00,105,32.6,0.0,8.3
Guwahati,gem,2026-09-27T10:00:00,106,31.8,0.0,7.6
