city,datetime,temperature,rainfall,wind_speed
Delhi,2026-09-27T21:00,24.7,0.0,17.3
Delhi,2026-09-27T22:00,24.3,0.0,18.6
Delhi,2026-09-27T23:00,24.0,0.0,16.5
Delhi,2026-09-28T00:00,23.8,0.0,16.5
Delhi,2026-09-28T01:00,23.6,0.0,14.9
Delhi,2026-09-28T02:00,23.3,0.1,14.5
Delhi,2026-09-28T03:00,22.8,1.3,14.1
Delhi,2026-09-28T04:00,22.9,0.7,14.9
Delhi,2026-09-28T05:00,22.9,0.4,14.7
Delhi,2026-09-28T06:00,22.9,0.2,15.6
Delhi,2026-09-28T07:00,22.8,1.2,14.1
Delhi,2026-09-28T08:00,22.7,1.2,12.5
Delhi,2026-09-28T09:00,22.7,1.2,11.8
Delhi,2026-09-28T10:00,22.7,0.6,12.8
Delhi,2026-09-28T11:00,22.7,0.6,14.5
Delhi,2026-09-28T12:00,22.7,0.6,15.3
Delhi,2026-09-28T13:00,22.5,0.2,14.8
Delhi,2026-09-28T14:00,22.4,0.2,13.3
Delhi,2026-09-28T15:00,22.3,0.2,11.5
Delhi,2026-09-28T16:00,22.4,0.0,8.9
Delhi,2026-09-28T17:00,22.6,0.0,5.9
Delhi,2026-09-28T18:00,22.8,0.0,3.6
Delhi,2026-09-28T19:00,22.9,0.0,3.1
Delhi,2026-09-28T20:00,23.0,0.0,3.3
Delhi,2026-09-28T21:00,23.0,0.0,4.4
Delhi,2026-09-28T22:00,22.8,0.1,5.0
Delhi,2026-09-28T23:00,22.6,0.1,6.3
Mumbai,2026-09-23T00:00,27.3,0.2,3.9
Mumbai,2026-09-23T01:00,27.3,0.1,3.1
Mumbai,2026-09-23T02:00,27.6,0.4,2.8
Mumbai,2026-09-23T03:00,28.8,0.1,4.1
Mumbai,2026-09-23T04:00,29.8,0.0,7.1
Mumbai,2026-09-23T05:00,30.8,0.0,8.9
Mumbai,2026-09-23T06:00,31.6,0.0,10.1
Mumbai,2026-09-23T07:00,32.3,0.0,12.3
Mumbai,2026-09-23T08:00,32.7,0.0,14.8
Mumbai,2026-09-23T09:00,32.8,0.0,17.1
Mumbai,2026-09-23T10:00,32.5,0.0,18.0
Mumbai,2026-09-23T11:00,32.1,0.0,16.3
Mumbai,2026-09-23T12:00,31.6,0.0,15.3
Mumbai,2026-09-23T13:00,30.8,0.0,13.6
Mumbai,2026-09-23T14:00,30.5,0.0,10.5
Mumbai,2026-09-23T15:00,30.3,0.0,8.6
Mumbai,2026-09-23T16:00,29.9,0.0,6.6
Mumbai,2026-09-23T17:00,29.6,0.0,3.6
Mumbai,2026-09-23T18:00,29.3,0.0,5.6
Mumbai,2026-09-23T19:00,29.0,0.0,5.6
Mumbai,2026-09-23T20:00,28.8,0.1,5.1
Mumbai,2026-09-23T21:00,28.6,0.0,4.8
Mumbai,2026-09-23T22:00,28.4,0.0,4.1
Mumbai,2026-09-23T23:00,28.3,0.0,4.1
Mumbai,2026-09-24T00:00,28.1,0.0,4.3
Mumbai,2026-09-24T01:00,27.9,0.0,5.2
Mumbai,2026-09-24T02:00,28.2,0.0,6.2
Mumbai,2026-09-24T03:00,29.1,0.0,6.5
Mumbai,2026-09-24T04:00,30.4,0.0,6.6
Mumbai,2026-09-24T05:00,31.6,0.0,8.8
Mumbai,2026-09-24T06:00,32.3,0.0,11.9
Mumbai,2026-09-24T07:00,32.7,0.1,16.6
Mumbai,2026-09-24T08:00,32.4,0.5,20.7
Mumbai,2026-09-24T09:00,32.4,0.0,24.3
Mumbai,2026-09-24T10:00,31.6,0.4,21.9
Mumbai,2026-09-24T11:00,31.4,0.1,20.3
Mumbai,2026-09-24T12:00,30.5,0.1,19.6
Mumbai,2026-09-24T13:00,28.9,0.4,17.8
Mumbai,2026-09-24T14:00,28.5,0.8,16.8
Mumbai,2026-09-24T15:00,27.7,1.0,12.1
Mumbai,2026-09-24T16:00,27.7,1.0,10.0
Mumbai,2026-09-24T17:00,28.0,0.4,11.2
Mumbai,2026-09-24T18:00,27.8,0.0,10.9
Mumbai,2026-09-24T19:00,27.6,0.2,11.3
Mumbai,2026-09-24T20:00,27.5,2.2,11.5
Mumbai,2026-09-24T21:00,27.1,0.2,10.8
Mumbai,2026-09-24T22:00,27.1,0.8,11.1
Mumbai,2026-09-24T23:00,27.0,0.1,11.9
Mumbai,2026-09-25T00:00,26.7,0.2,9.2
Mumbai,2026-09-25T01:00,26.7,0.5,8.4
Mumbai,2026-09-25T02:00,27.4,0.0,8.8
Mumbai,2026-09-25T03:00,28.3,0.0,13.3
Mumbai,2026-09-25T04:00,29.3,0.0,13.8
Mumbai,2026-09-25T05:00,30.1,0.0,14.3
Mumbai,2026-09-25T06:00,30.5,0.0,16.0
Mumbai,2026-09-25T07:00,30.5,0.0,17.5
Mumbai,2026-09-25T08:00,31.1,0.0,19.8
Mumbai,2026-09-25T09:00,30.4,0.4,20.0
Mumbai,2026-09-25T10:00,30.2,0.5,19.1
Mumbai,2026-09-25T11:00,30.2,0.3,19.1
Mumbai,2026-09-25T12:00,29.4,0.1,18.6
Mumbai,2026-09-25T13:00,28.5,0.7,15.7
Mumbai,2026-09-25T14:00,28.1,1.2,14.4
Mumbai,2026-09-25T15:00,28.2,0.5,10.7
Mumbai,2026-09-25T16:00,28.1,0.0,9.9
Mumbai,2026-09-25T17:00,27.9,0.0,12.6
Mumbai,2026-09-25T18:00,27.7,0.1,9.6
Mumbai,2026-09-25T19:00,27.5,0.0,11.2
Mumbai,2026-09-25T20:00,27.3,0.0,10.6
Mumbai,2026-09-25T21:00,27.2,0.0,9.8
Mumbai,2026-09-25T22:00,27.0,0.0,10.5
Mumbai,2026-09-25T23:00,26.9,0.0,9.7
Mumbai,2026-09-26T00:00,26.8,0.0,9.9
Mumbai,2026-09-26T01:00,26.7,0.0,8.8
Mumbai,2026-09-26T02:00,27.2,0.0,9.8
Mumbai,2026-09-26T03:00,28.1,0.0,11.2
Mumbai,2026-09-26T04:00,28.9,0.0,10.5
Mumbai,2026-09-26T05:00,29.9,0.0,13.6
Mumbai,2026-09-26T06:00,30.6,0.0,15.5
Mumbai,2026-09-26T07:00,31.1,0.0,16.6
Mumbai,2026-09-26T08:00,31.2,0.0,17.4
Mumbai,2026-09-26T09:00,31.2,0.0,17.5
Mumbai,2026-09-26T10:00,31.0,0.0,17.0
Mumbai,2026-09-26T11:00,30.5,0.0,17.0
Mumbai,2026-09-26T12:00,29.6,0.0,14.5
Mumbai,2026-09-26T13:00,29.0,0.0,13.5
Mumbai,2026-09-26T14:00,28.9,0.0,11.3
Mumbai,2026-09-26T15:00,28.7,0.1,12.1
Mumbai,2026-09-26T16:00,28.5,0.0,11.6
Mumbai,2026-09-26T17:00,28.4,0.0,12.4
Mumbai,2026-09-26T18:00,28.0,0.1,9.5
Mumbai,2026-09-26T19:00,28.0,0.0,7.3
Mumbai,2026-09-26T20:00,28.2,0.1,7.9
Mumbai,2026-09-26T21:00,28.0,0.1,9.0
Mumbai,2026-09-26T22:00,27.5,0.1,10.5
Mumbai,2026-09-26T23:00,27.4,0.1,10.7
Mumbai,2026-09-27T00:00,27.4,0.0,9.3
Mumbai,2026-09-27T01:00,27.2,0.0,8.6
Mumbai,2026-09-27T02:00,27.6,0.0,10.0
Mumbai,2026-09-27T03:00,28.3,0.0,10.7
Mumbai,2026-09-27T04:00,28.9,0.0,12.0
Mumbai,2026-09-27T05:00,29.5,0.0,13.8
Mumbai,2026-09-27T06:00,30.2,0.0,14.3
Mumbai,2026-09-27T07:00,30.6,0.0,15.5
Mumbai,2026-09-27T08:00,31.1,0.0,15.9
Mumbai,2026-09-27T09:00,31.1,0.0,15.9
Mumbai,2026-09-27T10:00,30.9,0.0,15.5
Mumbai,2026-09-27T11:00,30.4,0.0,14.7
Mumbai,2026-09-27T12:00,29.8,0.0,12.7
Mumbai,2026-09-27T13:00,29.1,0.0,11.6
Mumbai,2026-09-27T14:00,28.7,0.0,11.2
Mumbai,2026-09-27T15:00,28.5,0.0,10.0
Mumbai,2026-09-27T16:00,28.3,0.0,9.3
Mumbai,2026-09-27T17:00,28.2,0.0,8.8
Mumbai,2026-09-27T18:00,28.0,0.0,9.5
Mumbai,2026-09-27T19:00,27.8,0.0,9.8
Mumbai,2026-09-27T20:00,27.5,0.0,9.5
Mumbai,2026-09-27T21:00,27.2,0.0,9.1
Mumbai,2026-09-27T22:00,26.7,0.0,8.7
Mumbai,2026-09-27T23:00,26.2,0.0,7.9
Mumbai,2026-09-28T00:00,26.0,0.0,6.4
Mumbai,2026-09-28T01:00,25.7,0.0,6.9
Mumbai,2026-09-28T02:00,25.8,0.0,7.4
Mumbai,2026-09-28T03:00,27.0,0.0,7.1
Mumbai,2026-09-28T04:00,28.4,0.0,7.5
Mumbai,2026-09-28T05:00,29.5,0.0,9.2
Mumbai,2026-09-28T06:00,30.5,0.0,12.6
Mumbai,2026-09-28T07:00,31.0,0.0,14.2
Mumbai,2026-09-28T08:00,31.2,0.0,15.0
Mumbai,2026-09-28T09:00,31.1,0.0,15.5
Mumbai,2026-09-28T10:00,30.8,0.0,15.5
Mumbai,2026-09-28T11:00,30.3,0.0,14.8
Mumbai,2026-09-28T12:00,29.7,0.0,13.7
Mumbai,2026-09-28T13:00,29.3,0.0,12.1
Mumbai,2026-09-28T14:00,28.8,0.0,10.0
Mumbai,2026-09-28T15:00,28.4,0.0,8.4
Mumbai,2026-09-28T16:00,28.2,0.0,6.9
Mumbai,2026-09-28T17:00,28.1,0.0,6.0
Mumbai,2026-09-28T18:00,27.9,0.0,4.8
Mumbai,2026-09-28T19:00,27.7,0.0,3.2
Mumbai,2026-09-28T20:00,27.4,0.0,1.6
Mumbai,2026-09-28T21:00,27.1,0.0,0.4
Mumbai,2026-09-28T22:00,26.8,0.0,2.0
Mumbai,2026-09-28T23:00,26.4,0.0,3.6
Chennai,2026-09-23T00:00,28.8,0.0,20.3
Chennai,2026-09-23T01:00,28.9,0.0,18.1
Chennai,2026-09-23T02:00,28.3,0.4,17.2
Chennai,2026-09-23T03:00,27.3,1.1,17.4
Chennai,2026-09-23T04:00,26.8,1.1,15.2
Chennai,2026-09-23T05:00,27.1,0.2,15.6
Chennai,2026-09-23T06:00,29.2,0.3,21.1
Chennai,2026-09-23T07:00,28.7,0.6,20.9
Chennai,2026-09-23T08:00,29.5,1.1,16.1
Chennai,2026-09-23T09:00,32.7,0.2,18.8
Chennai,2026-09-23T10:00,32.3,0.0,16.2
Chennai,2026-09-23T11:00,31.1,0.0,13.3
Chennai,2026-09-23T12:00,30.2,0.0,9.3
Chennai,2026-09-23T13:00,29.1,1.0,6.3
Chennai,2026-09-23T14:00,29.0,0.9,4.8
Chennai,2026-09-23T15:00,28.9,0.2,12.6
Chennai,2026-09-23T16:00,28.0,0.0,19.7
Chennai,2026-09-23T17:00,28.1,0.0,17.7
Chennai,2026-09-23T18:00,27.9,0.0,19.0
Chennai,2026-09-23T19:00,27.8,0.0,19.8
Chennai,2026-09-23T20:00,27.9,0.0,17.3
Chennai,2026-09-23T21:00,27.9,0.0,19.8
Chennai,2026-09-23T22:00,26.8,1.2,17.4
Chennai,2026-09-23T23:00,26.1,1.2,18.3
Chennai,2026-09-24T00:00,25.9,1.2,17.1
Chennai,2026-09-24T01:00,25.7,0.1,20.1
Chennai,2026-09-24T02:00,26.1,0.6,19.6
Chennai,2026-09-24T03:00,29.1,0.0,23.0
Chennai,2026-09-24T04:00,31.2,0.1,28.7
Chennai,2026-09-24T05:00,33.0,0.0,28.7
Chennai,2026-09-24T06:00,34.6,0.0,26.3
Chennai,2026-09-24T07:00,36.0,0.0,24.4
Chennai,2026-09-24T08:00,35.6,0.4,24.1
Chennai,2026-09-24T09:00,33.4,0.2,14.1
Chennai,2026-09-24T10:00,32.7,0.0,10.5
Chennai,2026-09-24T11:00,31.9,0.0,12.6
Chennai,2026-09-24T12:00,31.5,0.0,9.9
Chennai,2026-09-24T13:00,31.1,0.0,12.6
Chennai,2026-09-24T14:00,31.2,0.0,11.5
Chennai,2026-09-24T15:00,29.2,1.5,16.1
Chennai,2026-09-24T16:00,29.2,0.1,20.4
Chennai,2026-09-24T17:00,28.7,0.0,15.9
Chennai,2026-09-24T18:00,28.4,0.0,16.1
Chennai,2026-09-24T19:00,28.2,0.0,19.0
Chennai,2026-09-24T20:00,28.2,0.0,19.6
Chennai,2026-09-24T21:00,27.8,0.0,22.4
Chennai,2026-09-24T22:00,27.6,0.0,25.1
Chennai,2026-09-24T23:00,27.1,0.1,22.8
Chennai,2026-09-25T00:00,27.3,0.0,19.0
Chennai,2026-09-25T01:00,26.8,0.4,15.6
Chennai,2026-09-25T02:00,27.4,0.0,18.0
Chennai,2026-09-25T03:00,28.8,0.0,22.2
Chennai,2026-09-25T04:00,30.6,0.0,25.7
Chennai,2026-09-25T05:00,32.3,0.0,27.5
Chennai,2026-09-25T06:00,34.0,0.0,25.6
Chennai,2026-09-25T07:00,35.4,0.0,23.1
Chennai,2026-09-25T08:00,36.3,0.0,22.5
Chennai,2026-09-25T09:00,36.9,0.0,24.5
Chennai,2026-09-25T10:00,36.3,0.0,22.1
Chennai,2026-09-25T11:00,33.9,0.1,22.9
Chennai,2026-09-25T12:00,32.7,0.1,2.5
Chennai,2026-09-25T13:00,32.1,0.0,10.5
Chennai,2026-09-25T14:00,31.4,0.1,11.5
Chennai,2026-09-25T15:00,30.9,0.2,17.0
Chennai,2026-09-25T16:00,30.0,0.3,18.9
Chennai,2026-09-25T17:00,29.9,0.0,18.6
Chennai,2026-09-25T18:00,29.6,0.0,17.8
Chennai,2026-09-25T19:00,29.4,0.0,15.2
Chennai,2026-09-25T20:00,29.2,0.0,14.3
Chennai,2026-09-25T21:00,28.3,0.0,13.9
Chennai,2026-09-25T22:00,27.5,0.2,15.0
Chennai,2026-09-25T23:00,28.2,0.0,18.4
Chennai,2026-09-26T00:00,28.3,0.0,20.1
Chennai,2026-09-26T01:00,28.4,0.0,19.6
Chennai,2026-09-26T02:00,28.6,0.0,19.4
Chennai,2026-09-26T03:00,29.3,0.0,20.7
Chennai,2026-09-26T04:00,31.0,0.0,26.9
Chennai,2026-09-26T05:00,33.4,0.0,24.9
Chennai,2026-09-26T06:00,35.4,0.0,21.6
Chennai,2026-09-26T07:00,36.5,0.0,22.1
Chennai,2026-09-26T08:00,37.1,0.0,21.1
Chennai,2026-09-26T09:00,37.3,0.0,18.2
Chennai,2026-09-26T10:00,37.2,0.0,16.4
Chennai,2026-09-26T11:00,36.1,0.1,13.8
Chennai,2026-09-26T12:00,34.9,0.0,9.7
Chennai,2026-09-26T13:00,34.2,0.0,5.5
Chennai,2026-09-26T14:00,33.6,0.0,3.1
Chennai,2026-09-26T15:00,31.9,0.0,14.5
Chennai,2026-09-26T16:00,30.5,0.0,16.0
Chennai,2026-09-26T17:00,29.9,0.0,13.7
Chennai,2026-09-26T18:00,29.4,0.0,12.6
Chennai,2026-09-26T19:00,29.1,0.0,10.6
Chennai,2026-09-26T20:00,29.0,0.0,9.2
Chennai,2026-09-26T21:00,28.8,0.0,8.4
Chennai,2026-09-26T22:00,28.9,0.0,9.9
Chennai,2026-09-26T23:00,28.6,0.0,12.5
Chennai,2026-09-27T00:00,27.7,0.0,16.3
Chennai,2026-09-27T01:00,27.5,0.0,19.6
Chennai,2026-09-27T02:00,29.1,0.0,26.3
Chennai,2026-09-27T03:00,30.9,0.0,23.1
Chennai,2026-09-27T04:00,32.8,0.0,21.3
Chennai,2026-09-27T05:00,34.3,0.0,15.8
Chennai,2026-09-27T06:00,35.7,0.0,8.2
Chennai,2026-09-27T07:00,36.0,0.0,8.7
Chennai,2026-09-27T08:00,36.4,0.0,12.2
Chennai,2026-09-27T09:00,36.7,0.0,15.3
Chennai,2026-09-27T10:00,36.3,0.0,16.6
Chennai,2026-09-27T11:00,33.9,0.0,20.3
Chennai,2026-09-27T12:00,32.0,0.0,17.4
Chennai,2026-09-27T13:00,31.1,0.0,18.5
Chennai,2026-09-27T14:00,30.7,0.0,16.3
Chennai,2026-09-27T15:00,30.7,0.0,14.1
Chennai,2026-09-27T16:00,30.8,0.0,12.0
Chennai,2026-09-27T17:00,30.5,0.0,14.4
Chennai,2026-09-27T18:00,29.6,0.0,15.2
Chennai,2026-09-27T19:00,29.2,0.0,12.7
Chennai,2026-09-27T20:00,29.1,0.0,9.5
Chennai,2026-09-27T21:00,28.7,0.0,10.0
Chennai,2026-09-27T22:00,28.3,0.0,11.8
Chennai,2026-09-27T23:00,28.0,0.0,12.2
Chennai,2026-09-28T00:00,27.7,0.0,11.8
Chennai,2026-09-28T01:00,27.8,0.0,11.6
Chennai,2026-09-28T02:00,29.2,0.0,17.5
Chennai,2026-09-28T03:00,31.1,0.0,17.1
Chennai,2026-09-28T04:00,33.0,0.0,15.0
Chennai,2026-09-28T05:00,34.7,0.0,12.4
Chennai,2026-09-28T06:00,35.8,0.0,9.1
Chennai,2026-09-28T07:00,36.0,0.0,10.0
Chennai,2026-09-28T08:00,35.6,0.0,15.1
Chennai,2026-09-28T09:00,34.9,0.0,19.6
Chennai,2026-09-28T10:00,33.5,0.0,21.5
Chennai,2026-09-28T11:00,31.7,0.0,21.9
Chennai,2026-09-28T12:00,30.5,0.0,20.7
Chennai,2026-09-28T13:00,30.3,0.0,16.6
Chennai,2026-09-28T14:00,30.7,0.0,11.5
Chennai,2026-09-28T15:00,30.6,0.0,8.0
Chennai,2026-09-28T16:00,29.4,1.1,7.4
Chennai,2026-09-28T17:00,27.7,1.1,9.0
Chennai,2026-09-28T18:00,26.7,1.1,10.2
Chennai,2026-09-28T19:00,26.8,0.6,9.2
Chennai,2026-09-28T20:00,27.6,0.6,7.4
Chennai,2026-09-28T21:00,28.2,0.6,7.5
Chennai,2026-09-28T22:00,28.1,0.0,9.0
Chennai,2026-09-28T23:00,27.7,0.0,11.5
Kolkata,2026-09-23T00:00,25.8,2.2,20.7
Kolkata,2026-09-23T01:00,26.1,1.5,19.8
Kolkata,2026-09-23T02:00,26.6,1.6,19.7
Kolkata,2026-09-23T03:00,27.0,1.6,21.0
Kolkata,2026-09-23T04:00,27.0,1.6,20.4
Kolkata,2026-09-23T05:00,29.2,1.3,25.1
Kolkata,2026-09-23T06:00,29.8,1.6,26.6
Kolkata,2026-09-23T07:00,29.0,2.8,22.9
Kolkata,2026-09-23T08:00,29.0,2.5,22.5
Kolkata,2026-09-23T09:00,29.4,2.0,23.2
Kolkata,2026-09-23T10:00,29.1,1.6,21.8
Kolkata,2026-09-23T11:00,28.3,0.8,21.6
Kolkata,2026-09-23T12:00,27.4,0.1,19.0
Kolkata,2026-09-23T13:00,26.8,0.0,16.6
Kolkata,2026-09-23T14:00,26.2,0.5,14.6
Kolkata,2026-09-23T15:00,25.8,1.4,15.6
Kolkata,2026-09-23T16:00,25.9,0.6,16.6
Kolkata,2026-09-23T17:00,25.8,1.4,15.3
Kolkata,2026-09-23T18:00,25.8,1.0,15.6
Kolkata,2026-09-23T19:00,25.9,1.0,15.6
Kolkata,2026-09-23T20:00,26.0,0.6,15.4
Kolkata,2026-09-23T21:00,25.8,0.0,14.9
Kolkata,2026-09-23T22:00,25.9,0.7,19.6
Kolkata,2026-09-23T23:00,25.1,1.4,20.4
Kolkata,2026-09-24T00:00,24.8,5.2,17.9
Kolkata,2026-09-24T01:00,24.9,3.8,17.3
Kolkata,2026-09-24T02:00,25.5,0.8,19.8
Kolkata,2026-09-24T03:00,25.2,1.5,16.2
Kolkata,2026-09-24T04:00,27.1,1.6,16.3
Kolkata,2026-09-24T05:00,27.4,1.8,15.0
Kolkata,2026-09-24T06:00,26.8,1.7,14.8
Kolkata,2026-09-24T07:00,26.9,1.2,16.5
Kolkata,2026-09-24T08:00,29.5,1.8,26.6
Kolkata,2026-09-24T09:00,28.3,0.8,22.4
Kolkata,2026-09-24T10:00,27.0,0.2,20.5
Kolkata,2026-09-24T11:00,27.4,0.8,23.4
Kolkata,2026-09-24T12:00,26.6,1.2,24.2
Kolkata,2026-09-24T13:00,26.5,0.2,21.7
Kolkata,2026-09-24T14:00,26.3,0.1,20.0
Kolkata,2026-09-24T15:00,26.0,1.1,20.2
Kolkata,2026-09-24T16:00,25.9,1.3,18.8
Kolkata,2026-09-24T17:00,25.9,1.3,20.6
Kolkata,2026-09-24T18:00,25.8,0.9,20.9
Kolkata,2026-09-24T19:00,25.7,1.2,19.4
Kolkata,2026-09-24T20:00,25.8,1.1,19.1
Kolkata,2026-09-24T21:00,25.8,1.4,18.3
Kolkata,2026-09-24T22:00,25.5,1.1,16.8
Kolkata,2026-09-24T23:00,25.2,1.2,16.1
Kolkata,2026-09-25T00:00,25.2,1.3,17.6
Kolkata,2026-09-25T01:00,26.1,1.0,18.4
Kolkata,2026-09-25T02:00,27.6,0.5,22.2
Kolkata,2026-09-25T03:00,28.8,0.2,25.3
Kolkata,2026-09-25T04:00,29.6,0.0,28.9
Kolkata,2026-09-25T05:00,30.1,0.7,30.1
Kolkata,2026-09-25T06:00,30.4,1.1,30.1
Kolkata,2026-09-25T07:00,30.2,1.4,31.2
Kolkata,2026-09-25T08:00,29.9,1.4,30.8
Kolkata,2026-09-25T09:00,29.5,1.3,29.1
Kolkata,2026-09-25T10:00,29.1,0.9,26.8
